num_rules,average_rule_len,average_rule_usage,proportional_terminal_char,spam
190,4.92105,3.97368,0.395722,0
336,5.01488,4.3244,0.337092,0
226,4.83628,3.93363,0.393413,0
125,5.528,3.792,0.494935,0
83,5.56627,3.56627,0.538961,0
87,5.47126,3.55172,0.533613,0
43,6.06977,3.27907,0.624521,0
110,4.70909,3.47273,0.474903,0
55,6.25455,3.58182,0.587209,0
79,5.56962,3.62025,0.529545,0
99,4.9697,3.52525,0.49187,0
37,7,3.59459,0.629344,0
25,6.84,3.08,0.695906,0
136,5.55147,3.76471,0.501987,0
51,5.84314,3.47059,0.577181,0
198,5.18182,4.04545,0.412281,0
205,4.79512,3.86341,0.402848,0
71,5.85915,3.46479,0.579327,0
391,4.58056,4.18159,0.305416,0
135,5.13333,3.71111,0.471861,0
112,5.49107,3.65179,0.517073,0
59,6.0678,3.49153,0.589385,0
141,5.21986,3.89362,0.445652,0
60,5.76667,3.51667,0.563584,0
56,6.05357,3.53571,0.581121,0
91,5.64835,3.73626,0.515564,0
53,6.01887,3.4717,0.589342,0
164,4.57317,3.70732,0.408,0
112,5.38393,3.70536,0.497512,0
45,5.4,3.28889,0.576132,0
204,5.09314,4.05392,0.400385,0
149,5.16779,3.87919,0.442857,0
157,5.10191,3.74522,0.461923,0
58,5.63793,3.37931,0.577982,0
113,5.61947,3.90265,0.483465,0
477,5,4.53249,0.293501,0
54,5.5,3.46296,0.552189,0
52,5.71154,3.42308,0.575758,0
58,5.55172,3.48276,0.552795,0
11,10.2727,3.09091,0.79646,0
139,5.00719,3.66906,0.466954,0
38,5.94737,3.44737,0.588496,0
109,5.3945,3.74312,0.491497,0
11,8.18182,2.81818,0.777778,0
205,4.90244,3.93659,0.400995,0
242,4.99174,4.12397,0.374172,0
31,5.51613,3.22581,0.596491,0
7,9.85714,2.85714,0.811594,0
36,6.02778,3.38889,0.603687,0
54,5.62963,3.31481,0.588816,0
72,5.625,3.59722,0.538272,0
50,6.4,3.5,0.609375,0
23,6.65217,3.21739,0.666667,0
26,6.84615,3.07692,0.696629,0
75,5.08,3.52,0.503937,0
105,5.1619,3.64762,0.487085,0
6,11.3333,2.66667,0.852941,0
11,8.09091,2.81818,0.775281,0
46,5.95652,3.3913,0.59854,0
5,13.4,2.8,0.865672,0
79,5.78481,3.53165,0.562363,0
191,5.41885,3.93194,0.458937,0
299,5.33779,4.31438,0.379073,0
108,5.43519,3.77778,0.488927,0
28,7.32143,3.32143,0.682927,0
41,6.58537,3.34146,0.644444,0
42,6.5,3.69048,0.586081,0
47,6.2766,3.38298,0.620339,0
121,5.15702,3.87603,0.442308,0
110,5.23636,3.84545,0.456597,0
18,8.61111,3.05556,0.76129,0
370,4.8973,4.38919,0.307947,0
37,6.54054,3.45946,0.623967,0
231,4.88745,4.12987,0.35961,0
26,6.42308,3.15385,0.664671,0
18,8,3.11111,0.736111,0
62,5.32258,3.54839,0.521212,0
225,4.81333,3.99111,0.378578,0
89,5.23596,3.70787,0.482833,0
140,5.00714,3.85,0.430813,0
36,6.55556,3.25,0.65678,0
38,6.26316,3.39474,0.617647,0
15,7.4,2.93333,0.738739,0
5,14.4,2.8,0.875,0
48,5.66667,3.47917,0.5625,0
131,4.89313,3.70229,0.447738,0
38,6.34211,3.28947,0.639004,0
106,5.16981,3.5566,0.505474,0
35,6.25714,3.25714,0.639269,0
33,6.57576,3.27273,0.654378,0
54,5.94444,3.51852,0.576324,0
44,5.84091,3.5,0.571984,0
39,5.74359,3.30769,0.598214,0
96,6.02083,3.77083,0.539792,0
492,4.69715,4.35569,0.285591,0
252,5.19444,4.2619,0.37204,0
98,4.93878,3.59184,0.475207,0
222,5.04054,4.01802,0.401251,0
4,13.75,2.5,0.890909,0
22,6.90909,3.13636,0.690789,0
38,6.47368,3.39474,0.630081,0
40,5.975,3.375,0.60251,0
65,5.52308,3.36923,0.571031,0
162,5.07407,3.87037,0.434307,0
135,5.01481,3.65926,0.469719,0
58,5.55172,3.5,0.549689,0
123,5.17886,3.84553,0.450549,0
64,5.70312,3.60938,0.542466,0
191,5.2199,4.23037,0.381143,0
52,6.07692,3.5,0.588608,0
13,7.84615,3.07692,0.735294,0
48,5.9375,3.33333,0.607018,0
173,4.56069,3.62428,0.424588,0
55,5.76364,3.27273,0.605678,0
90,5.13333,3.71111,0.471861,0
264,4.88258,4.14773,0.355314,0
162,4.98765,3.80864,0.436881,0
322,4.86646,4.2764,0.326739,0
329,5.11246,4.5076,0.313912,0
8,11.25,3,0.822222,0
154,5.0974,3.86364,0.438217,0
586,4.64676,4.44198,0.259273,0
16,8.0625,3,0.751938,0
5,11,2.6,0.854545,0
393,4.43511,4.0458,0.313253,0
36,6.58333,3.61111,0.603376,0
61,5.57377,3.45902,0.558824,0
101,5.36634,3.60396,0.51476,0
203,4.7734,3.76355,0.421053,0
110,5.15455,3.9,0.43739,0
25,7.28,3.32,0.681319,0
37,6.72973,3.48649,0.630522,0
94,5.19149,3.52128,0.514344,0
10,9.5,2.8,0.810526,0
51,6.80392,3.58824,0.619597,0
412,4.32282,4.02184,0.300955,0
133,5.14286,3.77444,0.460526,0
9,9.66667,2.77778,0.816092,0
109,5.26606,3.84404,0.45993,0
212,4.83019,4.04245,0.370117,0
286,4.96503,4.36713,0.321831,0
43,5.72093,3.34884,0.589431,0
29,7.27586,3.31034,0.682464,0
170,4.82353,3.7,0.440244,0
246,4.79675,4.07724,0.358475,0
305,4.72787,4.03279,0.35853,0
35,6.6,3.42857,0.632035,0
3,13.3333,2.33333,0.9,0
38,6.23684,3.36842,0.620253,0
57,5.68421,3.49123,0.561728,0
391,4.81586,4.34527,0.305364,0
66,6.10606,3.59091,0.575682,0
174,4.76437,3.86207,0.399276,0
37,6.27027,3.45946,0.607759,0
328,4.95122,4.27439,0.33867,0
556,4.83813,4.53957,0.268401,0
30,7.26667,3.36667,0.674312,0
38,5.94737,3.39474,0.597345,0
252,4.97222,4.15079,0.366321,0
43,6,3.30233,0.616279,0
183,4.54098,3.70492,0.404332,0
40,6.975,3.525,0.637993,0
81,6.02469,3.74074,0.545082,0
49,6,3.44898,0.591837,0
161,4.90683,3.78261,0.432911,0
14,7.78571,2.85714,0.761468,0
94,5.18085,3.67021,0.4846,0
138,5.0942,3.77536,0.455192,0
81,5.35802,3.53086,0.52765,0
131,5.0229,3.76336,0.449848,0
252,5.19841,4.23413,0.377863,0
274,5.16788,4.25182,0.370763,0
38,6,3.31579,0.614035,0
38,5.84211,3.39474,0.59009,0
171,4.97076,3.9883,0.398824,0
5,11.8,2.6,0.864407,0
10,8.7,2.8,0.793103,0
106,4.91509,3.50943,0.489443,0
52,5.90385,3.51923,0.57329,0
30,6.2,3.1,0.66129,0
135,5.58519,3.96296,0.469496,0
38,6.18421,3.26316,0.634043,0
18,8.27778,3.16667,0.738255,0
145,4.82759,3.65517,0.45,0
34,6.17647,3.23529,0.638095,0
43,5.60465,3.37209,0.576763,0
38,5.81579,3.31579,0.60181,0
85,5.56471,3.64706,0.524313,0
100,5.69,3.77,0.513181,0
131,5.22137,3.77099,0.469298,0
38,5.73684,3.18421,0.619266,0
3,20,2.33333,0.933333,0
36,7,3.36111,0.662698,0
35,6.34286,3.48571,0.608108,0
129,5.41085,4.12403,0.422636,0
61,5.36066,3.37705,0.556575,0
37,6.16216,3.40541,0.609649,0
78,5.84615,3.71795,0.535088,0
66,5.5,3.48485,0.548209,0
55,5.56364,3.38182,0.571895,0
18,7.44444,2.94444,0.738806,0
121,5.03306,3.73554,0.456486,0
69,5.62319,3.53623,0.548969,0
83,6.01205,3.85542,0.52505,0
49,5.5102,3.36735,0.57037,0
77,4.88312,3.45455,0.49734,0
63,5.5873,3.47619,0.556818,0
37,6.32432,3.27027,0.641026,0
92,5.45652,3.77174,0.492032,0
152,5.03947,3.875,0.429504,0
157,4.75159,3.75796,0.419571,0
5,11.4,2.6,0.859649,0
44,6.22727,3.25,0.638686,0
133,5.55639,3.97744,0.464141,0
47,6.44681,3.34043,0.636964,0
24,7,3.20833,0.684524,0
48,6.35417,3.3125,0.636066,0
7,11.4286,2.71429,0.85,0
28,6.75,3.21429,0.671958,0
89,5.61798,3.7191,0.516,0
572,4.7465,4.58566,0.244567,0
346,4.90462,4.35549,0.315852,0
258,5.01938,4.21705,0.359073,0
39,6.17949,3.38462,0.614108,0
25,6.4,3.04,0.68125,0
64,5.79688,3.59375,0.552561,0
70,6,3.7,0.55,0
110,5.40909,3.81818,0.478992,0
79,5.32911,3.5443,0.522565,0
37,6.40541,3.32432,0.637131,0
115,5.66957,4.06087,0.460123,0
349,5.16905,4.26648,0.368071,0
38,6.10526,3.44737,0.599138,0
39,6.10256,3.33333,0.617647,0
53,6.03774,3.41509,0.6,0
44,6,3.40909,0.598485,0
70,5.81429,3.7,0.535627,0
151,5.43046,4.09272,0.430488,0
35,6.71429,3.34286,0.651064,0
190,5.15263,4.05263,0.407559,0
125,5.248,3.808,0.464939,0
199,5,4.03518,0.392965,0
87,4.98851,3.3908,0.520737,0
232,4.83621,4.11638,0.355615,0
224,5.04464,4.21429,0.362832,0
80,5.4625,3.6125,0.521739,0
223,5.01794,4.16592,0.36908,0
66,6.10606,3.62121,0.57072,0
39,6.33333,3.4359,0.615385,0
296,4.91554,4.26689,0.335395,0
493,4.85801,4.51116,0.277244,0
57,5.42105,3.31579,0.572816,0
37,6.64865,3.2973,0.654472,0
57,5.38596,3.42105,0.550489,0
6,11,2.66667,0.848485,0
59,6.50847,3.61017,0.598958,0
32,6.5625,3.375,0.638095,0
113,5.24779,3.73451,0.478921,0
38,5.89474,3.26316,0.616071,0
41,5.58537,3.31707,0.585153,0
147,4.97959,3.78912,0.439891,0
34,6.47059,3.41176,0.627273,0
105,5.53333,3.78095,0.497418,0
82,5.32927,3.40244,0.549199,0
34,6.52941,3.38235,0.635135,0
65,5.49231,3.49231,0.546218,0
155,5.03226,3.87742,0.428205,0
98,5.2449,3.55102,0.513619,0
36,6.41667,3.36111,0.632035,0
55,5.78182,3.52727,0.562893,0
93,5.10753,3.46237,0.517895,0
36,6.36111,3.55556,0.598253,0
6,12.1667,2.66667,0.863014,0
153,4.98693,3.84967,0.428571,0
120,4.64167,3.55,0.450628,0
31,6.32258,3.25806,0.642857,0
4,8.25,2.75,0.787879,0
201,5.22388,4.1393,0.399048,0
38,6.15789,3.42105,0.606838,0
151,4.78146,3.66887,0.441828,0
94,5.32979,3.6383,0.50499,0
71,5.1831,3.29577,0.557065,0
71,5.70423,3.5493,0.553086,0
33,6.60606,3.48485,0.623853,0
127,4.85827,3.62992,0.458671,0
76,5.60526,3.52632,0.549296,0
70,5.38571,3.55714,0.525199,0
273,5.08425,4.32967,0.345101,0
183,4.9235,3.88525,0.413984,0
39,5.74359,3.15385,0.625,0
31,6.64516,3.32258,0.650485,0
392,4.85459,4.41071,0.297425,0
242,5.24793,4.31818,0.367717,0
1261,5.3632,5.40523,0.178619,0
9,9.11111,2.88889,0.792683,0
36,6.33333,3.47222,0.609649,0
9,9,3.22222,0.753086,0
149,4.98658,3.8255,0.433378,0
148,4.77703,3.71622,0.4314,0
99,5.52525,3.65657,0.519196,0
33,6.69697,3.30303,0.656109,0
5,13,2.6,0.876923,0
85,5.45882,3.52941,0.536638,0
102,5.06863,3.61765,0.483559,0
80,5.6125,3.6125,0.534521,0
21,6.95238,3.09524,0.69863,0
555,4.47027,4.23784,0.275695,0
31,6.32258,3.32258,0.632653,0
166,4.87952,3.86145,0.41358,0
17,7.88235,3.11765,0.731343,0
181,5.02762,4.01105,0.401099,0
27,7.33333,3.33333,0.681818,0
49,6.26531,3.32653,0.628664,0
92,4.84783,3.55435,0.473094,0
51,6.15686,3.52941,0.589172,0
6,11,2.66667,0.848485,0
93,5.15054,3.68817,0.478079,0
65,5.41538,3.33846,0.568182,0
67,5.01493,3.50746,0.5,0
69,5.27536,3.3913,0.546703,0
207,5.3913,4.2657,0.394265,0
150,4.88667,3.85333,0.416098,0
59,5.37288,3.35593,0.561514,0
13,7.92308,2.92308,0.757282,0
100,5.24,3.66,0.492366,0
278,4.81655,4.1259,0.351008,0
151,5.29801,3.90728,0.45125,0
166,5.16265,3.99398,0.42007,0
169,4.56805,3.68639,0.411917,0
4,10,2.5,0.85,0
56,5.96429,3.48214,0.583832,0
215,5.16744,4.04186,0.411341,0
38,6.13158,3.42105,0.60515,0
67,5.61194,3.56716,0.542553,0
48,6.27083,3.33333,0.627907,0
36,5.88889,3.19444,0.627358,0
198,4.51515,3.76263,0.388143,0
107,5.21495,3.76636,0.469534,0
48,5.70833,3.27083,0.60219,0
10,9,2.9,0.788889,0
104,5.24038,3.55769,0.511927,0
58,5.55172,3.55172,0.540373,0
47,6,3.3617,0.606383,0
206,5.1165,4.17476,0.379507,0
80,5.4625,3.5375,0.535469,0
191,4.69634,3.84293,0.394649,0
130,4.93846,3.64615,0.464174,0
69,5.89855,3.76812,0.530713,0
46,5.67391,3.36957,0.582375,0
40,6.65,3.45,0.631579,0
70,5.77143,3.51429,0.564356,0
40,6.05,3.4,0.603306,0
39,5.87179,3.33333,0.60262,0
6,10,2.83333,0.816667,0
14,8,3.07143,0.741071,0
115,5.31304,3.70435,0.490998,0
78,4.87179,3.53846,0.478947,0
27,6.48148,3.11111,0.674286,0
36,6.08333,3.36111,0.611872,0
38,6.05263,3.36842,0.608696,0
52,5.82692,3.63462,0.547855,0
98,5.64286,3.7449,0.513562,0
138,5.31884,4.01449,0.433243,0
101,5.21782,3.76238,0.470588,0
14,7.78571,3.07143,0.733945,0
39,5.64103,3.30769,0.590909,0
60,5.31667,3.45,0.539185,0
207,5.23188,4.31884,0.365651,0
64,5.26562,3.40625,0.543027,0
237,4.6962,4.0211,0.356694,0
114,5.19298,3.65789,0.488176,0
66,5.54545,3.57576,0.535519,0
392,5.18878,4.53571,0.318584,0
81,5.7284,3.7037,0.528017,0
91,5.53846,3.8022,0.494048,0
162,5.14198,3.84568,0.446579,0
69,5.53623,3.42029,0.562827,0
27,6.55556,3.18519,0.666667,0
205,4.40976,3.70732,0.386062,0
240,4.9125,4.14167,0.360475,0
508,5.12795,4.7126,0.276008,0
325,4.99385,4.36308,0.326556,0
145,5.15862,3.9931,0.419786,0
98,5.22449,3.70408,0.482422,0
298,4.73154,4.10403,0.343972,0
203,5.03448,3.80788,0.44227,0
38,6.36842,3.55263,0.599174,0
13,7.69231,2.84615,0.76,0
93,5.3871,3.67742,0.502994,0
46,5.86957,3.30435,0.607407,0
37,6.40541,3.24324,0.649789,0
90,5.08889,3.6,0.489083,0
71,5.84507,3.59155,0.556627,0
308,4.4026,3.90909,0.339233,0
74,5.24324,3.54054,0.515464,0
121,5.03306,3.66116,0.471264,0
131,4.79389,3.61832,0.453822,0
35,6.48571,3.37143,0.634361,0
194,4.68041,3.69588,0.424009,0
41,5.7561,3.34146,0.59322,0
63,5.42857,3.46032,0.546784,0
130,5.14615,3.74615,0.466368,0
8,10,3.125,0.7875,0
111,5.12613,3.54054,0.504394,0
70,5.31429,3.4,0.548387,0
86,5.68605,3.72093,0.521472,0
61,5.57377,3.36066,0.576471,0
7,12.7143,3,0.842697,0
19,6.05263,3,0.669565,0
203,5.06404,4.02956,0.401751,0
41,6,3.26829,0.621951,0
163,4.7546,3.74233,0.423226,0
160,5.1625,3.975,0.423729,0
151,5.43046,4.1457,0.420732,0
177,5.32768,4.0678,0.424178,0
68,5.64706,3.54412,0.549479,0
173,5.17919,3.95954,0.428571,0
240,4.80833,4.01667,0.372617,0
87,5.85057,3.81609,0.518664,0
12,7.75,2.91667,0.752688,0
58,5.56897,3.43103,0.563467,0
62,5.74194,3.53226,0.558989,0
109,4.93578,3.40367,0.513011,0
145,4.91724,3.71034,0.448808,0
237,4.79325,4.10127,0.352993,0
20,7.3,3.1,0.712329,0
114,4.99123,3.49123,0.500879,0
241,4.92946,4.05809,0.37963,0
171,4.97076,3.81287,0.434118,0
63,6.04762,3.61905,0.566929,0
49,6.06122,3.38776,0.606061,0
98,5.68367,3.82653,0.502693,0
71,5.38028,3.6338,0.510471,0
134,5.20896,3.8209,0.458453,0
23,6.52174,3.13043,0.673333,0
35,6.62857,3.31429,0.650862,0
45,5.77778,3.4,0.584615,0
52,5.55769,3.30769,0.584775,0
885,4.94237,4.88701,0.213535,0
73,5.08219,3.45205,0.51752,0
9,9,2.88889,0.790123,0
11,9.09091,3,0.78,0
208,5.39423,4.25962,0.395722,0
140,4.95714,3.72857,0.449568,0
169,4.65089,3.72781,0.413486,0
74,5.33784,3.45946,0.539241,0
79,5.79747,3.64557,0.543668,0
32,6.125,3.09375,0.658163,0
37,6.16216,3.32432,0.622807,0
119,4.63025,3.61345,0.435572,0
75,5.70667,3.68,0.530374,0
239,4.96653,4.08368,0.379107,0
35,7.51429,3.48571,0.669202,0
20,7.15,3.05,0.713287,0
111,5.57658,3.77477,0.502423,0
68,5.29412,3.39706,0.547222,0
72,5.38889,3.55556,0.525773,0
58,5.53448,3.34483,0.576324,0
130,5.06923,3.76923,0.453718,0
109,5.07339,3.61468,0.484629,0
34,6.14706,3.29412,0.626794,0
148,5.13514,3.79054,0.456579,0
132,5.12879,3.75,0.463811,0
96,5.03125,3.52083,0.498965,0
220,5.20455,4.11818,0.400873,0
122,5.16393,3.64754,0.487302,0
124,5.45968,3.94355,0.460857,0
48,5.97917,3.3125,0.61324,0
221,5.08597,4.20814,0.369217,0
113,5.26549,3.63717,0.49916,0
27,6.51852,3.2963,0.647727,0
46,5.76087,3.28261,0.603774,0
204,4.89216,3.91667,0.403808,0
46,6.08696,3.47826,0.592857,0
197,4.93909,3.91878,0.409044,0
82,5.69512,4,0.473233,0
415,4.83133,4.37108,0.302244,0
41,6.07317,3.29268,0.62249,0
187,5.15508,4.04813,0.408714,0
47,5.38298,3.25532,0.581028,0
77,6.2987,3.94805,0.531959,0
43,5.88372,3.23256,0.620553,0
97,5.47423,3.72165,0.502825,0
31,6.48387,3.06452,0.681592,0
35,6.08571,3.08571,0.657277,0
579,4.47496,4.32124,0.257816,0
16,7.375,3.125,0.711864,0
217,4.59908,3.78341,0.39479,0
129,5.12403,3.78295,0.456884,0
329,4.64134,4.11246,0.329404,0
40,6.85,3.525,0.631387,0
48,5.75,3.3125,0.597826,0
36,5.61111,3.25,0.59901,0
15,6.46667,2.86667,0.71134,0
56,5.71429,3.26786,0.603125,0
41,6.02439,3.36585,0.607287,0
99,4.91919,3.44444,0.50308,0
4,12.5,2.5,0.88,0
65,6.06154,3.66154,0.560914,0
120,5.09167,3.63333,0.482815,0
153,4.71895,3.64706,0.439058,0
148,4.70946,3.65541,0.436155,0
37,6.48649,3.2973,0.645833,0
57,6,3.45614,0.590643,0
12,6.5,2.91667,0.705128,0
33,6.21212,3.51515,0.595122,0
80,5.425,3.6875,0.504608,0
12,9.25,3.08333,0.774775,0
45,5.64444,3.37778,0.57874,0
60,5.46667,3.41667,0.557927,0
62,5.91935,3.66129,0.550409,0
158,4.82278,3.74684,0.430446,0
25,7.12,3.16,0.696629,0
6,14.3333,2.66667,0.883721,0
5,9,2.6,0.822222,0
207,5.24638,4.16908,0.395948,0
275,4.82909,3.99636,0.379518,0
51,5.88235,3.31373,0.606667,0
61,5.7377,3.72131,0.525714,0
106,5.54717,3.66981,0.518707,0
152,4.70395,3.71711,0.422378,0
400,4.8725,4.315,0.319651,0
125,4.944,3.552,0.483819,0
40,6.425,3.525,0.607004,0
411,4.73236,4.25791,0.311568,0
34,5.52941,3.11765,0.617021,0
20,7.6,2.95,0.743421,0
81,5.2963,3.49383,0.529138,0
10,8,2.8,0.775,0
80,5.5625,3.475,0.555056,0
40,5.95,3.475,0.584034,0
150,4.8,3.82,0.4125,0
164,4.85976,3.77439,0.429109,0
108,5.78704,3.89815,0.4992,0
69,5.5942,3.42029,0.567358,0
164,5.01829,3.87195,0.427704,0
90,5.65556,3.75556,0.51277,0
44,6,3.29545,0.617424,0
131,5.41221,3.69466,0.502116,0
38,5.78947,3.21053,0.618182,0
4,12.5,2.5,0.88,0
440,4.81818,4.34773,0.305189,0
94,5.42553,3.48936,0.541176,0
82,5.64634,3.58537,0.542117,0
56,6.44643,3.55357,0.603878,0
259,4.87259,4.17375,0.348653,0
374,5.20053,4.4492,0.336761,0
103,5.24272,3.68932,0.487037,0
180,5.04444,3.88333,0.428414,0
226,5.07965,4.23894,0.362369,0
62,6.04839,3.46774,0.592,0
141,5.22695,3.6383,0.495251,0
332,4.86747,4.15663,0.351485,0
165,4.82424,3.78788,0.422111,0
25,7.28,3.36,0.675824,0
44,6.38636,3.47727,0.6121,0
237,4.68776,3.92405,0.376238,0
102,5.66667,3.71569,0.520761,0
30,7.3,3.3,0.684932,0
68,6.89706,3.73529,0.603412,0
71,5.32394,3.26761,0.574074,0
44,5.40909,3.34091,0.567227,0
64,5.51562,3.53125,0.541076,0
20,8.15,3.1,0.742331,0
51,6.21569,3.41176,0.611987,0
271,4.69004,4.10332,0.338316,0
239,4.80335,4.0251,0.370209,0
104,4.91346,3.48077,0.495108,0
67,5.64179,3.53731,0.550265,0
720,5.3,4.8625,0.271226,0
178,5.40449,4.16292,0.414761,0
7,12.2857,2.71429,0.860465,0
98,5.47959,3.60204,0.52514,0
73,4.78082,3.27397,0.524355,0
233,5.14163,4.35193,0.34808,0
13,9.23077,3.07692,0.775,0
83,5.71084,3.54217,0.554852,0
112,5.1875,3.60714,0.497418,0
8,8.75,2.875,0.785714,0
34,7.32353,3.44118,0.666667,0
57,5.49123,3.36842,0.56869,0
34,6.85294,3.35294,0.656652,0
55,6.43636,3.49091,0.612994,0
37,5.64865,3.24324,0.602871,0
57,5.94737,3.61404,0.560472,0
213,4.6385,3.93897,0.366397,0
59,5.47458,3.28814,0.582043,0
194,4.87113,3.88144,0.408466,0
32,6.1875,3.15625,0.651515,0
161,4.90683,3.75155,0.439241,0
106,5.19811,3.62264,0.495463,0
15,8.33333,2.93333,0.768,0
70,5.7,3.5,0.561404,0
18,9.44444,3.22222,0.764706,0
36,6.47222,3.41667,0.626609,0
114,5.15789,3.84211,0.44898,0
152,5.01974,3.82237,0.437746,0
43,6.62791,3.37209,0.642105,0
108,5.25926,3.72222,0.482394,0
27,5.88889,3.22222,0.622642,0
57,5.33333,3.24561,0.578947,0
234,4.75214,4.10684,0.346223,0
81,5.38272,3.66667,0.504587,0
733,4.86903,4.76535,0.226674,0
66,5.62121,3.5303,0.549865,0
106,5.43396,3.57547,0.526042,0
168,4.88095,3.91667,0.402439,0
67,5.61194,3.43284,0.566489,0
70,5.37143,3.38571,0.555851,0
666,4.87688,4.66066,0.249384,0
109,5.04587,3.66055,0.472727,0
62,5.40323,3.3871,0.558209,0
167,5.1018,3.85629,0.440141,0
36,6.75,3.61111,0.613169,0
26,8.11538,3.42308,0.701422,0
925,4.80324,4.72108,0.225298,0
58,5.84483,3.67241,0.542773,0
345,5.02899,4.35072,0.333718,0
143,4.6993,3.65035,0.436012,0
110,5.28182,3.61818,0.504303,0
50,6.22,3.44,0.607717,0
118,5.59322,3.91525,0.478788,0
78,5.42308,3.52564,0.534279,0
46,5.93478,3.34783,0.604396,0
44,6.22727,3.31818,0.627737,0
318,5.1195,4.49686,0.316953,0
33,7.09091,3.66667,0.623932,0
335,4.9403,4.36716,0.318429,0
313,4.40575,3.90096,0.341552,0
65,6.18462,3.67692,0.567164,0
61,5.60656,3.55738,0.54386,0
15,6.8,3,0.705882,0
13,7.92308,3.15385,0.728155,0
46,6.04348,3.5,0.586331,0
40,6.725,3.35,0.650558,0
228,4.7807,3.97807,0.377064,0
52,5.78846,3.30769,0.601329,0
244,5.30738,4.2582,0.3861,0
134,5.15672,3.8806,0.441389,0
245,4.56735,3.89796,0.365505,0
206,4.43689,3.74272,0.381838,0
192,4.42708,3.67708,0.395294,0
43,5.93023,3.39535,0.596078,0
174,5.28161,4.1954,0.394995,0
30,7.33333,3.46667,0.663636,0
119,5.29412,3.68067,0.493651,0
112,5.45536,3.65179,0.513912,0
31,7.29032,3.51613,0.654867,0
36,6.27778,3.38889,0.619469,0
177,4.9435,3.85311,0.422857,0
199,4.98995,3.8794,0.422961,0
68,5.41176,3.5,0.538043,0
294,4.4966,3.95238,0.343419,0
234,4.67094,3.91026,0.376944,0
108,5.15741,3.63889,0.48833,0
178,4.98315,3.92697,0.412627,0
247,4.87449,4.11336,0.361296,0
309,4.6699,4.12298,0.331254,0
37,6.21622,3.16216,0.652174,0
42,6.21429,3.35714,0.62069,0
331,4.77039,4.24773,0.319189,0
53,5.98113,3.39623,0.599369,0
85,5.51765,3.55294,0.537313,0
56,5.76786,3.39286,0.585139,0
65,5.46154,3.41538,0.557746,0
170,5.06471,3.77059,0.452962,0
528,5.23106,4.74811,0.28349,0
266,5.15789,4.19549,0.380466,0
8,9.375,2.875,0.8,0
154,4.71429,3.73377,0.42011,0
10,8.7,2.8,0.793103,0
40,6.65,3.7,0.593985,0
27,6.55556,3.2963,0.649718,0
134,5.50746,3.88806,0.47561,0
150,5.23333,3.87333,0.450955,0
27,7.03704,3.25926,0.678947,0
3,18.3333,2.33333,0.927273,0
32,6.6875,3.53125,0.621495,0
15,8.53333,3.06667,0.757812,0
106,5.53774,3.80189,0.494037,0
72,5.77778,3.72222,0.528846,0
100,5.08,3.64,0.480315,0
146,5.36986,3.9863,0.443878,0
161,4.98758,3.7205,0.454545,0
99,5.79798,3.81818,0.513937,0
64,5.8125,3.57812,0.556452,0
176,4.84091,3.86932,0.407277,0
52,6.03846,3.5,0.585987,0
15,8.2,3.33333,0.715447,0
22,6.90909,3.13636,0.690789,0
56,6.19643,3.58929,0.582133,0
36,6.58333,3.19444,0.666667,0
166,5.51807,3.87349,0.479258,0
79,5.50633,3.62025,0.524138,0
128,5.82812,3.78125,0.522788,0
34,5.5,3.11765,0.614973,0
24,7.91667,3.25,0.715789,0
126,5.1746,3.80952,0.457055,0
61,5.31148,3.34426,0.558642,0
33,6.78788,3.30303,0.660714,0
191,4.96335,3.84817,0.42616,0
206,5.02913,3.96117,0.411197,0
131,5.08397,3.70992,0.466967,0
80,5.8,3.6625,0.540948,0
172,4.7907,3.86628,0.401699,0
87,5.44828,3.62069,0.518987,0
9,8.22222,3,0.756757,0
334,5.06886,4.32036,0.34495,0
63,5.87302,3.52381,0.57027,0
122,5.17213,3.63115,0.491284,0
154,4.92208,3.86364,0.418206,0
7,8.71429,2.85714,0.786885,0
120,5.06667,3.70833,0.465461,0
275,5.04,4.24,0.357143,0
75,5.34667,3.56,0.521197,0
29,6.75862,3.24138,0.668367,0
34,6.58824,3.32353,0.647321,0
196,4.63776,3.79592,0.39714,0
59,5.9661,3.52542,0.576705,0
198,4.9798,4.03535,0.390467,0
219,5.04566,4.11872,0.3819,0
74,5.58108,3.45946,0.559322,0
176,5.06818,3.97159,0.413677,0
81,5.54321,3.59259,0.532294,0
140,5.20714,3.85714,0.451303,0
9,10.7778,3.11111,0.804124,0
23,7.3913,3.52174,0.658824,0
328,5.02439,4.29268,0.34466,0
121,4.94215,3.65289,0.463211,0
282,4.85461,4.1383,0.353543,0
20,7,3.1,0.7,0
126,5.04762,3.65873,0.47327,0
267,4.96255,4.17978,0.359245,0
67,5.41791,3.47761,0.5427,0
186,4.60753,3.69355,0.415403,0
66,5.56061,3.56061,0.53951,0
65,5.4,3.41538,0.552707,0
259,5.02703,4.15444,0.372504,0
35,6.2,3.34286,0.62212,0
444,4.91216,4.43468,0.300779,0
41,6.04878,3.26829,0.625,0
32,6.875,3.34375,0.659091,0
59,6.32203,3.50847,0.603217,0
122,5.36066,3.72131,0.492355,0
160,5.08125,3.95,0.419434,0
102,4.89216,3.58824,0.470942,0
34,7,3.52941,0.638655,0
204,4.57843,3.78922,0.390792,0
10,9.7,3.1,0.783505,0
64,5.04688,3.26562,0.551084,0
