num_rules,average_rule_length,average_rule_usage,stddev_rule_length,stddev_rule_usage,proportion_terminal_characters,spam
9,7.88889,2.77778,15.2567,1.18113,0.714286,0
342,4.53509,4.02047,35.648,2.42722,0.121768,0
312,4.61859,4.00962,35.4549,2.40657,0.134189,0
233,4.60944,3.83262,28.0248,1.98867,0.152374,0
290,4.95517,4.2,40.9761,2.71293,0.176491,0
250,4.724,4.012,38.4356,2.29518,0.202556,0
7,10.2857,2.71429,18.6908,1.22057,0.789474,0
9,9,2.77778,16.3707,1.18113,0.663265,0
107,5.3271,3.86916,33.6726,1.91689,0.338481,0
159,5,3.83648,32.7909,2.10532,0.274541,0
114,5.4386,3.85965,33.7418,2.04715,0.320961,0
68,5.52941,3.45588,26.9414,1.57586,0.437238,0
200,4.545,3.765,32.7194,1.97225,0.214458,0
209,4.64115,3.8756,34.2876,2.2024,0.190206,0
155,5.07097,3.90968,33.6926,2.24576,0.235253,0
114,5.40351,3.85088,32.3456,2.08265,0.291,0
151,5.36424,4.09272,39.411,2.35254,0.278862,0
82,5.5,3.54878,28.1976,1.71899,0.338462,0
85,5.82353,3.62353,32.3354,1.85648,0.370572,0
9,9,2.77778,16.3707,1.18113,0.663265,0
6,12.1667,2.66667,20.9715,1.24722,0.818182,0
38,6.57895,3.26316,26.3804,1.24993,0.561644,0
95,5.28421,3.69474,30.1982,1.82713,0.359649,0
71,5.70423,3.43662,29.2051,1.51269,0.449612,0
219,4.91781,4.10502,40.0379,2.3887,0.217534,0
208,4.86058,3.93269,37.8301,2.37481,0.234503,0
24,8.125,3.25,28.1281,1.33073,0.64977,0
162,4.95679,3.87654,30.644,2.11043,0.231297,0
316,5.02848,4.23101,48.2407,2.79587,0.182931,0
22,7.27273,3.27273,23.2949,1.4517,0.621469,0
196,4.92857,3.87245,37.5424,2.10661,0.257673,0
12,7,2.91667,9.30949,1.18732,0.412162,0
9,9,2.77778,16.3707,1.18113,0.663265,0
7,10.4286,2.71429,19.0402,1.22057,0.792208,0
113,5.36283,3.75221,29.1709,1.69346,0.306972,0
176,5.09659,4.0625,37.3431,2.4568,0.245879,0
460,5.01087,4.56739,58.6761,3.21102,0.113601,0
43,5.95349,3.30233,24.7,1.31246,0.530405,0
118,5.11864,3.66949,28.5019,1.7758,0.301042,0
16,6,2.875,8.82468,1.11102,0.341969,0
9,9,2.77778,16.3707,1.18113,0.663265,0
28,5.71429,3.17857,16.6902,1.19683,0.495,0
29,6.34483,3.17241,22.6156,1.16172,0.614213,0
10,8.2,2.8,15.7022,1.16619,0.646465,0
8,9.5,2.75,13.9104,1.19896,0.645833,0
168,5.30357,3.9881,36.9125,2.19303,0.232795,0
38,6.34211,3.28947,22.6789,1.31605,0.511628,0
40,6.175,3.425,23.6874,1.67164,0.465839,0
174,5.12069,3.95977,36.6503,2.09641,0.247368,0
115,5.05217,3.8,29.9794,1.95025,0.301163,0
9,9,2.77778,16.3707,1.18113,0.663265,0
6,12.1667,2.66667,20.9715,1.24722,0.818182,0
48,5.41667,3.27083,18.6691,1.25399,0.356132,0
10,8.2,2.8,15.7022,1.16619,0.646465,0
6,12.1667,2.66667,20.9715,1.24722,0.818182,0
21,8.19048,3.14286,24.1614,1.22613,0.625616,0
168,4.97619,3.83929,32.9897,1.91277,0.239333,0
144,5.1875,3.84722,35.2055,2.16127,0.286078,0
100,5.4,3.68,26.3416,1.92291,0.307692,0
10,8.5,2.9,16.9012,1.22066,0.634615,0
7,10.5714,2.71429,19.798,1.22057,0.805195,0
32,6.53125,3.28125,22.212,1.28049,0.521073,0
44,5.79545,3.36364,23.5252,1.41567,0.491857,0
352,5.17045,4.38068,55.4534,2.88067,0.141256,0
112,5.40179,3.91964,33.6612,1.96004,0.310615,0
84,5.63095,3.78571,31.4388,1.87128,0.331484,0
61,5.72131,3.52459,24.9919,1.55876,0.355191,0
25,6.2,3.08,18.98,1.14612,0.591954,0
225,4.67111,3.97778,37.3748,2.06547,0.207743,0
77,5.77922,3.71429,30.6593,1.57379,0.407599,0
232,4.95259,4.05603,40.6721,2.33994,0.215686,0
11,7.54545,2.81818,15.1079,1.15351,0.636364,0
21,5.57143,2.90476,11.6151,1.08692,0.411765,0
179,4.84358,3.88268,32.4913,2.16051,0.217472,0
8,9.875,2.75,14.2867,1.19896,0.637255,0
119,5.38655,3.7395,33.9409,1.8785,0.323077,0
10,8.1,2.8,15.4042,1.16619,0.642857,0
8,9.25,2.75,18.0745,1.19896,0.779221,0
55,5.94545,3.54545,25.3717,1.77168,0.431871,0
256,5.08594,4.17578,44.9703,2.6004,0.163984,0
11,9.09091,2.90909,16.1834,1.20261,0.603053,0
106,5.33019,3.81132,31.7902,1.93339,0.324029,0
30,6.66667,3.2,22.2101,1.30128,0.553719,0
27,6.81481,3.33333,23.9661,1.37437,0.570755,0
171,4.56725,3.73684,17.7895,1.86089,0.129072,0
121,5.2562,3.80992,29.1396,1.86669,0.229102,0
33,6.18182,3.33333,19.8089,1.35214,0.475655,0
10,8.1,2.8,15.4042,1.16619,0.642857,0
101,5.18812,3.49505,28.1065,1.76391,0.337888,0
55,5.47273,3.38182,19.3051,1.45216,0.287648,0
68,5.91176,3.58824,24.2576,1.6291,0.298153,0
63,5.55556,3.30159,22.9829,1.33494,0.438972,0
31,6.6129,3.35484,24.0036,1.32101,0.545455,0
53,5.67925,3.37736,24.8739,1.42387,0.486111,0
61,5.81967,3.63934,27.4038,1.50989,0.405858,0
312,5.10256,4.40064,49.9011,3.06914,0.182286,0
16,7.75,3.125,18.5084,1.21835,0.573248,0
9,9.11111,2.88889,16.7627,1.24226,0.663265,0
5,11.8,2.6,19.6,1.28062,0.864407,0
39,6.74359,3.48718,24.4674,1.66982,0.477011,0
290,4.91724,4.15517,45.011,2.72284,0.190601,0
163,5.06748,3.91411,29.9261,2.05417,0.194137,0
206,5.1165,4.0534,40.3021,2.40591,0.235066,0
41,6.46341,3.2439,22.8816,1.34854,0.514881,0
98,5.14286,3.58163,26.5126,1.65322,0.309113,0
23,7.78261,3.26087,20.6312,1.52422,0.494163,0
117,5.52991,3.84615,32.0188,2.15278,0.283138,0
187,4.90909,3.82888,33.101,2.12135,0.2445,0
18,7.16667,2.94444,16.83,1.12902,0.537143,0
25,7.08,3.24,18.8636,1.22572,0.514894,0
21,8.71429,3.2381,28.6907,1.35944,0.676617,0
431,4.85383,4.37819,55.9981,2.90785,0.148217,0
10,8.1,2.8,15.4042,1.16619,0.642857,0
328,4.8689,4.21341,46.47,2.74143,0.163603,0
121,5.01653,3.60331,30.1347,1.67618,0.326988,0
31,5.93548,3.09677,11.3534,1.15995,0.370717,0
94,5.48936,3.61702,26.6321,1.82247,0.303371,0
647,5.04328,4.7558,70.7053,3.69853,0.114157,0
37,6.18919,3.21622,23.8087,1.19989,0.548507,0
46,5.69565,3.32609,23.0244,1.28629,0.479876,0
9,9,2.77778,16.3707,1.18113,0.663265,0
6,10.8333,2.83333,13.4216,1.34371,0.613636,0
174,4.89655,3.6954,31.2388,1.87368,0.247736,0
284,4.93662,4.17254,42.3498,2.61937,0.181456,0
367,4.91008,4.40599,51.2869,2.82337,0.154104,0
118,4.92373,3.70339,26.7544,1.82872,0.234767,0
94,5.41489,3.71277,29.5276,1.65428,0.309756,0
44,6.27273,3.29545,26.8094,1.25371,0.517751,0
22,7.86364,3,23.4894,1.12815,0.664948,0
51,5.76471,3.33333,23.9514,1.30108,0.443038,0
89,5.51685,3.73034,30.9752,1.71748,0.375758,0
2,25.5,2,19.5,1.41421,0.890909,0
86,5.43023,3.48837,28.0662,1.44467,0.357345,0
9,9,2.77778,16.3707,1.18113,0.663265,0
6,12,2.83333,20.5994,1.34371,0.792208,0
308,5.63636,4.61688,61.2629,3.37812,0.228341,0
344,4.73256,4.27616,44.0314,2.89183,0.149642,0
165,5.06061,3.82424,32.3492,2.28155,0.231638,0
100,4.92,3.63,22.6957,1.70678,0.25558,0
34,6.26471,3.08824,23.9795,1.17242,0.612069,0
12,8.5,3.08333,19.2419,1.25554,0.65812,0
10,8.1,2.9,15.4042,1.22066,0.632653,0
6,12.3333,2.66667,21.7919,1.24722,0.831169,0
33,6.84848,3.21212,21.9947,1.26149,0.536842,0
125,5.368,3.768,32.3228,1.92929,0.296804,0
266,4.80451,4.14662,41.4224,2.46577,0.180294,0
85,5.42353,3.52941,26.0774,1.56497,0.321569,0
134,4.73881,3.60448,25.4599,1.75779,0.233469,0
192,4.875,3.94271,34.4649,2.0946,0.187468,0
35,6.62857,3.28571,24.2712,1.22057,0.537102,0
46,6.08696,3.28261,25.045,1.24522,0.501433,0
80,5.5875,3.55,27.2028,1.61168,0.34322,0
100,5.25,3.61,22.851,1.56138,0.242424,0
18,7.72222,3.16667,18.6363,1.25831,0.584795,0
28,6.07143,3.10714,16.6539,1.14453,0.476395,0
10,8.1,2.9,15.4431,1.22066,0.632653,0
6,12,2.66667,20.1494,1.24722,0.805195,0
171,4.94737,3.77778,30.9783,2.13924,0.23304,0
190,4.94211,3.86316,33.7042,2.17696,0.198094,0
29,6.27586,3.24138,17.6105,1.2361,0.448276,0
26,7.26923,3.19231,23.0043,1.27156,0.576419,0
8,9.25,2.75,18.0745,1.19896,0.779221,0
10,8.1,2.9,15.4042,1.22066,0.632653,0
25,7.64,3.32,26.8162,1.27185,0.60181,0
22,6.68182,3.27273,21.0203,1.24979,0.554286,0
27,7.07407,3.40741,25.6774,1.32663,0.570136,0
27,6.74074,3.22222,19.1516,1.24226,0.476562,0
181,4.83978,3.8011,34.6122,2.0435,0.239766,0
22,6.04545,3.04545,11.7724,1.18618,0.396396,0
10,8.1,2.9,15.4042,1.22066,0.632653,0
23,7.73913,3.34783,25.6468,1.35482,0.599034,0
89,5.64045,3.52809,26.9257,1.64617,0.341975,0
81,5.38272,3.65432,28.7009,1.61521,0.385017,0
151,5.21192,3.89404,36.4128,1.97216,0.303556,0
106,5.35849,3.69811,33.5374,1.74383,0.386301,0
2,12.5,2,10.5,1.41421,0.92,0
89,4.95506,3.44944,23.697,1.3943,0.355662,0
54,6.14815,3.55556,25.0506,1.65179,0.357274,0
76,5.30263,3.47368,23.5053,1.47321,0.346774,0
332,5,4.37048,51.2861,2.97045,0.143616,0
3,14,2.33333,16.9706,1.37437,0.904762,0
87,5.42529,3.63218,27.2636,1.82961,0.313144,0
10,8.1,2.9,15.4042,1.22066,0.632653,0
14,8.57143,3.07143,22.0542,1.22266,0.664234,0
340,4.52647,4.16176,41.0941,2.78129,0.135792,0
165,4.86061,3.7697,28.7299,2.10663,0.224463,0
10,8.1,2.9,15.4042,1.22066,0.632653,0
81,5.04938,3.45679,23.1724,1.62958,0.328638,0
71,5.90141,3.4507,28.959,1.46594,0.434397,0
68,5.13235,3.45588,21.7681,1.48951,0.326165,0
404,4.83416,4.30693,50.8766,2.8319,0.143222,0
159,5.10692,3.73585,29.2838,2.02796,0.258929,0
116,5.65517,3.93103,35.3,2.03726,0.305609,0
63,5.73016,3.66667,27.8592,1.66667,0.407173,0
17,6.88235,3.17647,13.9659,1.22404,0.45977,0
64,5.4375,3.48438,22.4422,1.63929,0.318718,0
10,8.2,2.9,15.7022,1.22066,0.636364,0
14,8.14286,3.07143,19.9888,1.27975,0.643939,0
15,6.66667,2.93333,15.3955,1.15277,0.622807,0
4,13.75,2.5,20.3516,1.32288,0.890909,0
54,5.37037,3.42593,19.4044,1.58233,0.314229,0
10,8.2,2.9,15.7022,1.22066,0.636364,0
59,6.47458,3.52542,31.7385,1.65556,0.495745,0
36,6,3.33333,21.8251,1.29099,0.494382,0
52,5.57692,3.40385,19.7672,1.54745,0.332661,0
10,8.2,2.9,15.7022,1.22066,0.636364,0
107,5.09346,3.69159,25.1287,1.73965,0.242453,0
75,5.36,3.52,23.8432,1.56512,0.359191,0
26,7.96154,3.5,28.6309,1.39367,0.606838,0
9,9.55556,2.88889,18.05,1.24226,0.683168,0
43,6.16279,3.60465,24.8736,1.48855,0.409091,0
11,8.36364,2.90909,17.6752,1.20261,0.663551,0
76,5.25,3.65789,22.6803,1.86062,0.285507,0
250,5.24,4.268,47.0162,2.66161,0.169125,0
413,4.86683,4.39225,51.1549,3.09239,0.128157,0
250,5.232,4.176,46.3211,2.53318,0.173064,0
110,5.08182,3.6,27.633,1.62481,0.319672,0
280,4.89286,3.95714,43.0039,2.402,0.228885,0
48,6.22917,3.35417,25.3798,1.50678,0.478149,0
26,6.5,3.30769,20.5375,1.26398,0.52657,0
10,8.8,3.1,17.2731,1.3,0.632075,0
67,5.62687,3.65672,27.138,1.57454,0.369888,0
42,6.04762,3.21429,24.3633,1.24472,0.536667,0
128,5.16406,3.85938,32.1196,2.10184,0.259912,0
28,6.46429,3.17857,20.008,1.22631,0.550459,0
10,8.8,3.1,17.2731,1.3,0.632075,0
507,5.12623,4.67061,66.9025,3.21945,0.122612,0
240,4.94583,4.14583,41.4808,2.57382,0.196185,0
59,6.05085,3.52542,28.1174,1.62456,0.441614,0
31,6.58065,3.16129,23.6367,1.1804,0.587983,0
131,4.92366,3.64885,25.9334,1.71399,0.267025,0
56,5.5,3.41071,20.9097,1.62323,0.324578,0
100,5.35,3.71,26.6073,1.82918,0.254581,0
126,5.54762,3.72222,36.2799,1.83285,0.331471,0
83,5.21687,3.61446,23.6811,2.10181,0.27907,0
189,5.08995,3.98942,39.0985,2.49336,0.246584,0
106,5.25472,3.75472,29.7642,1.73102,0.284335,0
79,5.49367,3.51899,23.4628,1.57802,0.289409,0
126,5.19841,3.7619,31.5723,1.98977,0.298058,0
17,9.23529,3.23529,21.9103,1.64601,0.569378,0
28,6.14286,3.07143,15.7088,1.13164,0.485106,0
13,7.69231,2.92308,17.7304,1.17418,0.663717,0
228,5.05263,4.07456,40.5669,2.46175,0.229985,0
11,8.90909,3,19.1048,1.24316,0.666667,0
41,6.39024,3.39024,23.4103,1.62868,0.479532,0
9,9.22222,2.88889,19.0367,1.24226,0.725275,0
13,8.84615,3.15385,20.6764,1.3212,0.649254,0
7,9.85714,3,19.246,1.46385,0.774648,0
79,5.50633,3.63291,26.035,1.65871,0.26092,0
28,6.78571,3.21429,18.9819,1.44808,0.479401,0
47,5.14894,3.17021,12.7646,1.18176,0.340633,0
119,5.44538,3.82353,31.2944,2.00062,0.282098,0
58,5.77586,3.5,27.7166,1.38028,0.465686,0
23,7.17391,3.21739,22.3639,1.26685,0.609626,0
178,4.7809,3.78652,30.1957,1.9914,0.236825,0
93,5.10753,3.60215,24.3233,1.7142,0.318306,0
43,5.65116,3.30233,20.599,1.18194,0.416185,0
50,5.92,3.44,26.3012,1.37346,0.480663,0
105,5.05714,3.71429,27.6646,1.80589,0.277652,0
147,4.63265,3.72789,26.2054,1.81849,0.181582,0
129,4.93798,3.68217,24.9094,1.91884,0.212409,0
303,5.35974,4.38614,55.5132,2.97005,0.234418,0
20,6.85,3.25,15.1204,1.44482,0.446602,0
51,5.68627,3.37255,18.1275,1.51413,0.320683,0
167,5.32934,3.95808,37.599,2.13848,0.260526,0
95,5.55789,3.42105,30.7063,1.31453,0.382542,0
148,5.06081,3.74324,29.9737,1.96634,0.236226,0
427,4.73068,4.25059,50.0224,2.86429,0.145689,0
30,6.73333,3.3,23.4832,1.29486,0.53629,0
32,5.96875,3.0625,20.8529,1.14394,0.576037,0
26,6.19231,3.19231,19.7718,1.20955,0.536082,0
125,5.112,3.72,30.3693,1.60549,0.281279,0
3,14,2.33333,16.9706,1.37437,0.904762,0
198,4.58081,3.75758,31.1884,2.15833,0.219586,0
15,6.86667,3.06667,13.5493,1.20922,0.423529,0
10,8.2,3,15.7404,1.26491,0.626263,0
493,4.59229,4.30223,51.0136,3.10563,0.123304,0
63,5.39683,3.30159,24.7268,1.33494,0.446224,0
10,8.2,3,15.7404,1.26491,0.626263,0
62,5.48387,3.5,22.0306,1.79381,0.317869,0
238,4.78992,3.7605,37.6396,1.92872,0.221967,0
259,4.97297,4.10039,43.9633,2.40205,0.168403,0
31,5.67742,3.19355,18.5201,1.24225,0.45,0
62,5.5,3.53226,24.7951,1.49965,0.4,0
10,8,2.8,14.8593,1.16619,0.652632,0
63,5.26984,3.47619,20.3604,1.77601,0.304498,0
165,4.75152,3.72727,31.1947,2.23163,0.238231,0
19,7.63158,3.15789,23.4234,1.2466,0.658228,0
10,8,2.8,14.5808,1.16619,0.652632,0
62,5.40323,3.51613,21.275,1.79373,0.309689,0
45,6.13333,3.51111,22.2647,1.46245,0.420103,0
11,7.72727,2.81818,15.1183,1.15351,0.656566,0
48,6.1875,3.47917,22.7392,1.7077,0.412993,0
90,5.16667,3.47778,26.7292,1.55797,0.337047,0
27,6.74074,3.14815,22.6268,1.19268,0.599034,0
13,8.15385,3.07692,20.1908,1.23796,0.675214,0
127,5.0315,3.64567,29.8645,1.82298,0.296477,0
142,4.98592,3.82394,32.5154,2.02901,0.282949,0
91,5.05495,3.52747,22.206,1.70223,0.290771,0
11,8.18182,2.81818,16.8567,1.15351,0.679612,0
54,6.25926,3.51852,23.9762,1.5956,0.396857,0
3,19,2.33333,23.3381,1.37437,0.913793,0
82,5.2561,3.42683,26.6521,1.44011,0.404887,0
37,5.89189,3.27027,21.3653,1.29758,0.496296,0
294,4.79932,4.09864,39.4265,2.6213,0.147536,0
46,6.19565,3.5,26.0715,1.58457,0.47486,0
45,6.42222,3.48889,22.7151,1.64819,0.415493,0
9,9.33333,2.77778,17.1982,1.18113,0.701031,0
198,4.84848,3.95455,36.3547,2.20947,0.235849,0
120,5.16667,3.8,30.1729,1.79165,0.287159,0
16,7.4375,3.0625,20.0342,1.19733,0.671875,0
20,7.15,3.1,20.2046,1.22066,0.60479,0
58,5.91379,3.58621,27.441,1.61922,0.433708,0
49,6.02041,3.42857,21.8356,1.59719,0.40367,0
10,8,2.8,14.8593,1.16619,0.652632,0
93,5.56989,3.67742,29.3809,1.80597,0.332921,0
44,6.31818,3.40909,24.6021,1.64204,0.472527,0
58,5.41379,3.44828,23.0068,1.32837,0.383929,0
45,5.86667,3.15556,25.4982,1.20103,0.56229,0
135,5.14074,3.65926,30.0782,2.10348,0.278702,0
10,8,2.8,14.8593,1.16619,0.652632,0
14,9.14286,3.14286,23.2958,1.30149,0.675862,0
122,5.15574,3.7459,28.2016,1.93569,0.250213,0
130,5.07692,3.70769,28.9154,1.84993,0.249393,0
11,7.81818,2.81818,15.4085,1.15351,0.653465,0
11,7.81818,2.81818,15.4085,1.15351,0.653465,0
30,6.93333,3.43333,24.5505,1.60589,0.55102,0
30,6.93333,3.36667,24.7291,1.58079,0.563786,0
159,4.73585,3.69182,28.6074,1.95693,0.200246,0
157,4.80892,3.7707,28.8672,1.80012,0.198265,0
76,5.92105,3.78947,30.6293,1.91473,0.374214,0
10,9.3,2.8,17.7316,1.16619,0.688073,0
236,4.98305,4.12712,39.7497,2.44792,0.176258,0
234,4.99573,4.13675,39.3319,2.33665,0.175971,0
10,9.3,2.8,17.7316,1.16619,0.688073,0
50,5.74,3.38,25.0422,1.45451,0.48415,0
50,5.7,3.36,24.9048,1.36763,0.485465,0
202,5.08416,4.21287,38.8199,2.54839,0.207921,0
202,5.08416,4.21287,38.8199,2.54839,0.207921,0
10,8,2.8,14.8122,1.16619,0.645833,0
54,6.33333,3.64815,23.9335,1.67948,0.371269,0
10,8,2.8,14.8122,1.16619,0.645833,0
54,6.37037,3.64815,24.068,1.74438,0.374302,0
17,9.23529,3.23529,21.9103,1.64601,0.569378,0
54,6.05556,3.53704,27.4755,1.54815,0.455635,0
110,5.47273,3.69091,33.2064,1.95283,0.357895,0
11,7.36364,2.81818,14.0342,1.15351,0.642105,0
106,5.62264,3.71698,33.7218,1.81063,0.363208,0
11,7.36364,2.81818,14.0342,1.15351,0.642105,0
694,4.90202,4.86167,73.5476,4.14866,0.0956672,0
734,4.86785,4.84877,73.805,4.21561,0.0911639,0
17,9.23529,3.23529,21.9103,1.64601,0.569378,0
55,5.98182,3.50909,27.3639,1.4939,0.455847,0
57,6,3.33333,28.471,1.50826,0.506053,0
58,5.86207,3.2931,27.7087,1.38972,0.50365,0
245,4.89388,4.01633,41.2414,2.42515,0.224172,0
46,6.17391,3.41304,21.5984,1.46816,0.409953,0
10,8,2.8,14.8122,1.16619,0.645833,0
241,4.90041,3.99585,40.2318,2.09524,0.225221,0
47,6.08511,3.40426,21.5227,1.53206,0.408983,0
10,8,2.8,14.8122,1.16619,0.645833,0
111,5.07207,3.65766,27.387,1.73981,0.233043,0
112,5.04464,3.61607,27.1696,1.5712,0.237347,0
178,4.59551,3.83708,30.1879,1.93762,0.188668,0
181,4.60221,3.8674,31.4183,2.05695,0.188475,0
29,7.06897,3.27586,23.4799,1.29712,0.524528,0
70,5.77143,3.61429,30.3678,1.54266,0.442,0
67,5.92537,3.59701,30.6625,1.56033,0.450505,0
237,5.40506,4.29114,49.7087,2.52407,0.243204,0
11,9.45455,2.90909,20.2591,1.20261,0.691667,0
235,5.30213,4.26809,47.7703,2.74374,0.240806,0
8,10.875,2.75,19.1601,1.19896,0.715686,0
10,8,2.8,14.8122,1.16619,0.645833,0
45,6.37778,3.44444,22.4235,1.54999,0.416471,0
10,8,2.8,14.8122,1.16619,0.645833,0
46,6.28261,3.43478,22.336,1.6239,0.415493,0
22,6.81818,2.95455,19.3076,1.10689,0.622093,0
271,4.56089,3.89299,35.885,2.09629,0.150767,0
22,6.81818,2.95455,19.3076,1.10689,0.618497,0
276,4.64855,3.98188,38.3215,2.43533,0.152621,0
194,5.18041,4.01546,39.6776,2.31641,0.26087,0
258,4.98062,4.08527,40.7653,2.61786,0.198942,0
256,5.00781,4.12891,41.0392,2.59713,0.19705,0
190,5.07895,3.95789,37.2591,2.16632,0.252348,0
152,5.26316,4,37.1029,2.10576,0.280359,0
153,5.09804,3.85621,35.3723,1.8888,0.288235,0
45,6.44444,3.48889,22.8624,1.57934,0.418824,0
10,8,2.8,14.8122,1.16619,0.645833,0
46,6.34783,3.47826,22.7703,1.63839,0.41784,0
10,8,2.8,14.8122,1.16619,0.645833,0
21,7.42857,3.28571,20.9843,1.33248,0.57754,0
21,7.42857,3.33333,20.9843,1.33927,0.569149,0
43,5.76744,3.13953,21.5113,1.16302,0.506494,0
42,5.85714,3.14286,21.4494,1.20656,0.503226,0
19,6.42105,3,16.0339,1.19208,0.56,0
20,6.25,3.05,16.5163,1.20312,0.556291,0
4,17,2.75,25.9808,1.47902,0.884058,0
4,17,2.75,25.9808,1.47902,0.884058,0
316,4.59177,4.04747,37.5699,2.29218,0.150246,0
317,4.64353,4.05363,38.8542,2.55605,0.153846,0
43,5.62791,3.39535,22.4386,1.2875,0.430341,0
83,5.12048,3.53012,22.5946,1.5818,0.313411,0
100,5.03,3.55,25.3698,1.67556,0.307692,0
79,5.62025,3.56962,30.0789,1.45987,0.400332,0
75,5.76,3.56,29.8198,1.41176,0.401338,0
98,5.07143,3.55102,25.0221,1.48546,0.308365,0
81,5.23457,3.58025,23.0851,1.59756,0.312955,0
41,5.80488,3.4878,22.807,1.3182,0.42236,0
52,5.84615,3.55769,25.9351,1.52433,0.438462,0
221,4.97738,4.14027,38.3792,2.53094,0.194073,0
53,5.73585,3.4717,25.8349,1.40221,0.448187,0
60,5.8,3.55,21.4591,1.68745,0.311005,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0
46,6.30435,3.5,22.8034,1.63853,0.412736,0
28,7.07143,3.28571,25.0142,1.4106,0.529644,0
60,5.83333,3.55,21.7126,1.75523,0.313694,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0
47,6.21277,3.48936,22.7146,1.68058,0.411765,0
83,5.03614,3.55422,23.4374,1.495,0.283747,0
83,5.04819,3.55422,23.6561,1.59633,0.283562,0
29,7,3.10345,23.2883,1.14002,0.599156,0
29,7.03448,3.13793,23.6592,1.15144,0.596639,0
68,5.47059,3.47059,26.9468,1.42942,0.437768,0
50,5.9,3.5,25.3103,1.43178,0.456989,0
60,5.53333,3.43333,21.3654,1.59548,0.339416,0
35,6.91429,3.2,27.1223,1.31584,0.561224,0
35,6.88571,3.2,26.9558,1.29394,0.559727,0
60,5.5,3.41667,20.8515,1.51978,0.338208,0
49,6.02041,3.42857,25.9878,1.40698,0.476965,0
68,5.38235,3.47059,26.2247,1.39822,0.429501,0
26,6.53846,3.11538,21.6976,1.15449,0.614973,0
221,4.9457,4.10407,38.1104,2.36069,0.19605,0
27,6.25926,3.07407,21.1338,1.13614,0.607527,0
43,6.86047,3.67442,25.2362,1.70118,0.416667,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0
44,6.75,3.65909,25.1099,1.75736,0.415704,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0
93,5.52688,3.82796,29.5953,1.72971,0.297746,0
322,5.12733,4.32298,50.3495,2.76873,0.175264,0
167,5.29341,3.84431,37.4838,1.99243,0.266971,0
258,5.27907,4.32946,48.4021,2.77935,0.199524,0
95,5.49474,3.81053,29.6914,1.83415,0.301063,0
338,5.03846,4.28107,50.8895,2.85046,0.177951,0
166,5.31325,3.87349,37.8293,2.15701,0.2635,0
262,5.29771,4.33206,48.9563,2.77538,0.202676,0
49,5.79592,3.42857,25.4358,1.36277,0.48105,0
70,5.6,3.48571,27.5279,1.48076,0.440404,0
44,6.93182,3.5,28.3352,1.79012,0.507812,0
49,5.81633,3.46939,25.5772,1.39389,0.475362,0
72,5.55556,3.45833,27.9578,1.50866,0.446,0
104,5.27885,3.71154,30.2377,1.83802,0.33375,0
50,6.48,3.42,28.5358,1.52434,0.513924,0
108,5.21296,3.72222,30.9226,1.8848,0.334161,0
51,6.33333,3.41176,27.9872,1.4643,0.510204,0
10,9,2.8,19.6876,1.16619,0.699029,0
10,9.3,3,20.5866,1.34164,0.715686,0
13,8.30769,2.84615,20.9922,1.13315,0.694215,0
13,8.53846,3,21.7914,1.27098,0.708333,0
45,6.68889,3.57778,24.9816,1.65984,0.426267,0
10,8.1,2.8,14.8758,1.16619,0.65625,0
45,6.73333,3.57778,25.274,1.72548,0.429885,0
10,8.1,2.8,14.8758,1.16619,0.65625,0
32,7.28125,3.3125,26.9145,1.28544,0.565836,0
32,7.4375,3.4375,28.3206,1.39054,0.56338,0
44,6.93182,3.5,28.3352,1.79012,0.507812,0
46,6.36957,3.41304,24.0718,1.40768,0.451613,0
70,5.88571,3.58571,27.8735,1.69447,0.402439,0
34,6.52941,3.41176,24.6341,1.28607,0.526316,0
34,6.52941,3.41176,24.6341,1.28607,0.526316,0
72,5.80556,3.625,28.0786,1.64517,0.394828,0
11,8.90909,2.81818,20.5977,1.15351,0.735849,0
237,4.87342,4.19831,41.0242,2.77015,0.189408,0
8,9.875,2.75,18.6107,1.19896,0.738636,0
251,4.84462,4.18725,42.1992,2.83209,0.197813,0
43,6.09302,3.37209,23.1786,1.60701,0.467836,0
11,7.72727,2.90909,15.1243,1.20261,0.633663,0
42,7.02381,3.64286,25.8259,1.68779,0.428904,0
43,6.09302,3.37209,23.1786,1.60701,0.467836,0
11,7.72727,2.90909,15.1243,1.20261,0.633663,0
43,6.90698,3.62791,25.6885,1.74574,0.427907,0
5,12.2,2.8,20.4,1.4,0.83871,0
27,6.88889,3.14815,20.5414,1.36636,0.522449,0
23,7.82609,3.30435,25.6306,1.4725,0.601896,0
97,5.84536,3.72165,30.6427,1.8514,0.350289,0
5,12.2,2.8,20.4,1.4,0.83871,0
27,6.88889,3.14815,20.5414,1.36636,0.522449,0
23,7.82609,3.30435,25.6306,1.4725,0.601896,0
98,5.85714,3.77551,31.361,1.95109,0.347526,0
46,6.36957,3.41304,24.0718,1.40768,0.451613,0
71,5.53521,3.57746,25.9044,1.63726,0.38961,0
152,4.57895,3.67105,25.3783,1.7576,0.20111,0
136,5.22794,3.85294,33.1325,1.85714,0.28087,0
139,5.30935,3.94245,34.7175,2.06119,0.282889,0
