num_rules,average_rule_len,average_rule_usage,proportional_terminal_char,spam
345,5.08406,4.4087,0.329532,1
106,5.53774,3.99057,0.459966,1
183,5.27869,4.02186,0.427536,1
200,5.535,4.17,0.427281,1
131,5.19847,3.83206,0.455213,1
2,18.5,2,0.945946,1
50,6.14,3.36,0.615635,1
203,4.90148,3.99015,0.38995,1
154,5.52597,3.93506,0.46886,1
109,5.37615,3.65138,0.506826,1
162,5.24691,3.88889,0.449412,1
15,6.93333,3,0.711538,1
117,5.57265,4.05128,0.452454,1
79,5.6962,3.53165,0.555556,1
175,6.81714,3.86857,0.579212,1
45,6.22222,3.44444,0.607143,1
119,5.21008,3.7479,0.472581,1
578,4.99654,4.58651,0.282202,1
72,5.47222,3.47222,0.548223,1
23,7.65217,3.65217,0.653409,1
532,5.00564,4.6297,0.274878,1
121,4.94215,3.64463,0.464883,1
249,5.19679,4.34137,0.357032,1
7,10.5714,3,0.810811,1
95,6.09474,3.73684,0.55095,1
177,5.11864,3.9548,0.422737,1
568,6.28169,5.6831,0.254484,1
291,5.47079,4.46735,0.366206,1
365,5.18356,4.45753,0.332981,1
21,6.90476,3.09524,0.696552,1
107,5.26168,3.5514,0.515098,1
89,5.01124,3.76404,0.44843,1
781,5.09731,4.93598,0.227832,1
333,5.21021,4.34234,0.358501,1
317,4.77287,4.14826,0.340383,1
152,5.41447,4.11184,0.425273,1
118,5.62712,3.81356,0.5,1
50,5.56,3.4,0.568345,1
176,6.02841,4.30682,0.451461,1
241,5.62241,4.43154,0.389668,1
320,5.03437,4.37812,0.328988,1
252,5.90079,4.60714,0.388702,1
7,8.85714,2.71429,0.806452,1
334,5.08084,4.4521,0.320566,1
132,5.4697,3.86364,0.476454,1
176,5.31818,3.93182,0.448718,1
36,6.33333,3.25,0.644737,1
116,5.71552,3.69828,0.527903,1
238,5.98319,4.63866,0.391854,1
77,5.94805,3.72727,0.541485,1
159,6.56604,3.64151,0.597701,1
6,11.6667,2.83333,0.842857,1
397,4.63728,4.1335,0.32428,1
76,6.07895,3.78947,0.541126,1
27,6.74074,3.37037,0.648352,1
108,4.99074,3.56481,0.486085,1
70,6.15714,3.61429,0.575406,1
403,5.2134,4.62035,0.305569,1
325,6.40923,4.22769,0.496399,1
9,10.5556,3.11111,0.8,1
95,5.69474,3.67368,0.530499,1
192,5.15625,4.02083,0.414141,1
141,5.55319,4.12766,0.436782,1
4,12.5,2.5,0.88,1
104,5.32692,3.73077,0.487365,1
515,4.94175,4.38835,0.314342,1
44,6.54545,3.5,0.618056,1
112,5.32143,3.80357,0.473154,1
232,5.14224,4.23707,0.370495,1
27,6.74074,3.37037,0.648352,1
17,8.17647,3.05882,0.748201,1
73,4.9863,3.28767,0.541209,1
5,12.6,2.6,0.873016,1
189,6.41799,3.89418,0.549052,1
807,5.16729,5.05452,0.215348,1
139,5.20144,3.70504,0.479945,1
26,8.19231,3.46154,0.699531,1
276,5.27536,4.30435,0.373626,1
182,5.98901,4.35714,0.43945,1
214,5.05607,4.0514,0.396488,1
261,5.63602,4.46743,0.384772,1
376,5.28989,4.60638,0.31825,1
34,7.17647,3.52941,0.647541,1
77,5.66234,3.66234,0.529817,1
166,5.31928,4.11446,0.414496,1
38,7.31579,3.36842,0.676259,1
68,6,3.76471,0.539216,1
54,6.11111,3.75926,0.548485,1
61,5.98361,3.72131,0.545205,1
153,5.32026,3.96078,0.443489,1
4,12.75,2.5,0.882353,1
87,5.78161,3.73563,0.526839,1
90,6.06667,3.74444,0.547619,1
61,6.18033,3.60656,0.578249,1
196,5.09184,3.81633,0.446894,1
240,5.72083,4.57917,0.374363,1
19,7.57895,3.15789,0.715278,1
46,6.76087,3.65217,0.607717,1
51,5.86275,3.41176,0.588629,1
50,5.64,3.34,0.585106,1
84,5.32143,3.67857,0.496644,1
378,5.0873,4.49471,0.313053,1
93,5.7957,3.72043,0.530612,1
150,5.57333,4.07333,0.448565,1
57,5.35088,3.29825,0.570492,1
119,5.57143,3.73109,0.509804,1
33,6.84848,3.30303,0.663717,1
149,5.50336,4.10738,0.435366,1
144,5.09722,3.86806,0.43733,1
108,5.16667,3.49074,0.517921,1
22,7.90909,3.40909,0.695402,1
128,5.52344,4.01562,0.454031,1
245,5.07347,4.17959,0.37329,1
182,5.91758,4.46154,0.415042,1
21,9.7619,3.47619,0.746341,1
100,5.89,3.85,0.516129,1
53,6.88679,3.66038,0.613699,1
181,4.97238,4.07182,0.382222,1
5,11.6,2.6,0.862069,1
306,5.24183,4.28758,0.372818,1
114,5.66667,3.95614,0.478328,1
144,5.40972,3.92361,0.459564,1
4,12.75,2.5,0.882353,1
288,5.22917,4.43403,0.343293,1
36,6.77778,3.36111,0.651639,1
273,4.94505,4.21978,0.348889,1
67,5.38806,3.55224,0.526316,1
51,6.66667,3.5098,0.623529,1
33,7.39394,3.51515,0.659836,1
310,4.90645,4.32903,0.321499,1
73,5.60274,3.71233,0.515892,1
174,4.92529,3.88506,0.414236,1
251,5.1753,4.18327,0.384911,1
40,6.275,3.5,0.601594,1
91,5.89011,3.67033,0.546642,1
59,6.20339,3.71186,0.562842,1
283,5.00707,4.24382,0.352152,1
174,5.10345,3.94253,0.423423,1
189,6.41799,3.89418,0.549052,1
15,8.8,3.13333,0.757576,1
238,5.39076,4.11765,0.421668,1
209,5.16268,4.04306,0.410565,1
249,5.87952,4.6747,0.375,1
73,6.56164,3.54795,0.611691,1
1323,5.07559,5.24414,0.163812,1
5,10,2.6,0.84,1
100,5.57,3.77,0.502693,1
232,4.94828,4.10345,0.372822,1
17,7.35294,2.94118,0.736,1
45,6.77778,3.62222,0.613115,1
187,5.20321,3.97861,0.427544,1
11,9.27273,3,0.784314,1
429,4.98601,4.62471,0.273025,1
43,6.65116,3.39535,0.63986,1
2,19,2,0.947368,1
225,5.01778,3.91556,0.418955,1
171,6.09357,4.40936,0.440499,1
64,5.6875,3.34375,0.587912,1
168,5.09524,3.90476,0.429907,1
299,5.10033,4.26421,0.36,1
43,6.32558,3.4186,0.617647,1
139,5.14388,3.8777,0.440559,1
85,6.31765,4.01176,0.523277,1
108,5.5,3.77778,0.494949,1
385,6.22338,5.22338,0.321369,1
192,6.15625,4.49479,0.432318,1
164,5.25,4.10976,0.407666,1
11,9.72727,2.90909,0.803738,1
231,5.09957,4.19913,0.372666,1
54,6.12963,3.33333,0.619335,1
107,4.91589,3.63551,0.463878,1
107,6.03738,4.17757,0.473684,1
56,6.03571,3.66071,0.559172,1
46,6.80435,3.19565,0.677316,1
93,5.64516,3.86022,0.493333,1
17,8.05882,3.41176,0.70073,1
254,4.96457,4.08661,0.378271,1
335,5.26866,4.54627,0.326912,1
7,11,2.85714,0.831169,1
12,10.9167,3.33333,0.78626,1
136,5.11765,3.84559,0.443966,1
236,5.14831,4.14831,0.388477,1
114,6.14912,4.01754,0.509272,1
370,4.95405,4.41622,0.31042,1
82,6.09756,3.79268,0.542,1
274,4.83212,4.14964,0.348187,1
15,8.73333,3.2,0.748092,1
340,5.02647,4.39118,0.325336,1
243,5.13992,4.44856,0.329063,1
74,5.95946,3.54054,0.573696,1
230,5.48696,4.35217,0.389065,1
169,5.82249,4.25444,0.441057,1
179,5.43017,4.10615,0.427984,1
210,5.88571,4.41905,0.419094,1
55,5.50909,3.54545,0.537954,1
38,6.23684,3.34211,0.624473,1
132,5.36364,3.81818,0.474576,1
644,5.12267,4.87422,0.24371,1
207,5.80193,4.35266,0.422148,1
329,5.1155,4.52584,0.310755,1
213,5.79343,4.5446,0.388169,1
150,5.05333,3.91333,0.423483,1
35,7.11429,3.37143,0.666667,1
189,5.24339,4.06349,0.415742,1
24,7.08333,3.375,0.664706,1
44,5.84091,3.25,0.614786,1
308,5.20779,4.44156,0.339152,1
84,6,3.90476,0.515873,1
198,6.29798,3.91919,0.536488,1
232,4.99138,3.92241,0.414508,1
47,6.74468,3.55319,0.621451,1
3,20,3.66667,0.866667,1
80,6.1625,3.775,0.549696,1
69,6.65217,4.08696,0.535948,1
48,6.375,3.45833,0.614379,1
188,5.95745,4.48404,0.415179,1
109,5.9633,3.89908,0.513846,1
131,5.28244,3.73282,0.482659,1
91,5.25275,3.61538,0.502092,1
74,5.37838,3.37838,0.557789,1
2,21,2,0.952381,1
185,5.57297,4.3027,0.407371,1
45,6.48889,3.51111,0.613014,1
76,5.77632,3.51316,0.56492,1
239,5.29707,4.17573,0.400474,1
293,5.39249,4.30717,0.386709,1
884,4.8914,4.95475,0.191489,1
66,6.51515,3.87879,0.55814,1
111,5.48649,3.75676,0.497537,1
288,5.17361,4.52083,0.319463,1
42,5.85714,3.35714,0.597561,1
34,6.58824,3.23529,0.660714,1
33,6.84848,3.21212,0.676991,1
121,5.18182,3.7686,0.46571,1
58,6.58621,3.7931,0.575916,1
69,6.02899,3.56522,0.574519,1
95,6.17895,3.77895,0.550256,1
158,5.51899,4.10759,0.436927,1
194,5.13402,4.07216,0.401606,1
103,5.43689,3.69903,0.503571,1
8,10,2.875,0.8125,1
146,6.16438,4.34247,0.457778,1
40,6.575,3.475,0.623574,1
23,7.69565,3.43478,0.683616,1
85,6.07059,3.67059,0.560078,1
75,5.65333,3.68,0.525943,1
17,7.35294,2.94118,0.736,1
23,6.17391,3.13043,0.65493,1
46,6.45652,3.58696,0.599327,1
11,10.1818,2.90909,0.8125,1
128,5.20312,3.78906,0.463964,1
112,5.58036,3.75893,0.5056,1
322,5.14907,4.45342,0.329312,1
95,6.06316,3.67368,0.559028,1
24,7.58333,3.54167,0.664835,1
70,6.05714,3.64286,0.563679,1
1108,5.11282,5.09025,0.2,1
225,4.98667,3.97778,0.402852,1
75,6.45333,3.56,0.603306,1
74,5.98649,3.63514,0.559819,1
223,4.97758,3.83408,0.430631,1
119,5.53782,3.7395,0.505311,1
177,6.19209,4.69492,0.403285,1
26,7.88462,3.38462,0.697561,1
319,5.03448,4.39812,0.325031,1
223,5.80269,4.56951,0.384853,1
157,6.10191,4.29936,0.45929,1
36,6.11111,3.33333,0.618182,1
43,5.95349,3.62791,0.558594,1
111,5.56757,3.8018,0.496764,1
34,7.26471,3.5,0.65587,1
120,5.31667,3.85,0.46395,1
555,5.09009,4.79279,0.254867,1
436,6.26147,5.37156,0.301832,1
82,5.65854,3.59756,0.540948,1
42,6.33333,3.61905,0.586466,1
122,5.40984,3.79508,0.483333,1
56,5.91071,3.32143,0.607251,1
58,6.06897,3.46552,0.59375,1
303,5.09901,4.27723,0.357282,1
334,5.14072,4.52395,0.314502,1
127,5.3622,3.96063,0.447871,1
132,5.33333,3.90152,0.455966,1
75,5.81333,3.68,0.538991,1
192,5.42188,4.20312,0.409222,1
4,11.25,2.5,0.866667,1
9,13.6667,3.22222,0.837398,1
60,5.98333,3.46667,0.587744,1
27,6.88889,3.44444,0.645161,1
64,5.35938,3.54688,0.524781,1
99,5.38384,3.65657,0.506567,1
23,7.17391,3.34783,0.672727,1
14,9,3.42857,0.730159,1
93,5.60215,3.76344,0.506718,1
43,6.04651,3.46512,0.592308,1
33,7.48485,3.51515,0.663968,1
17,8.64706,3.41176,0.721088,1
53,6.79245,3.71698,0.6,1
107,5.47664,3.61682,0.522184,1
47,6.21277,3.42553,0.609589,1
2,9.5,2,0.894737,1
109,5.09174,3.61468,0.486486,1
304,5.15132,4.41118,0.337803,1
21,7.7619,3.09524,0.730061,1
21,7.71429,3.14286,0.722222,1
426,4.93897,4.5939,0.272338,1
284,5.47535,4.38732,0.38135,1
182,5.71978,4.37363,0.410183,1
303,4.83828,4.14851,0.34925,1
250,5.076,4.18,0.373522,1
15,7.06667,2.93333,0.726415,1
1339,5.118,5.27184,0.165329,1
76,6.39474,3.75,0.569959,1
147,5.92517,4.18367,0.462687,1
48,6.22917,3.39583,0.615385,1
181,5.12155,4.03315,0.407767,1
43,6.39535,3.46512,0.614545,1
153,5.67974,4.04575,0.463751,1
62,5.72581,3.5,0.56338,1
172,5.79651,4.20349,0.447342,1
146,5.82192,4.14384,0.46,1
189,6.10582,4.57672,0.414211,1
250,5.196,4.22,0.380293,1
147,4.89116,3.72789,0.442281,1
44,6.5,3.31818,0.643357,1
201,5.10945,4.0398,0.405063,1
55,5.94545,3.41818,0.593272,1
91,5.86813,3.75824,0.529963,1
198,5.76263,4.4596,0.399649,1
32,6.90625,3.34375,0.660633,1
81,5.65432,3.65432,0.530568,1
199,5.84422,4.41709,0.415305,1
70,6.14286,3.57143,0.581395,1
38,6.55263,3.47368,0.62249,1
316,5.15506,4.44304,0.332106,1
20,8.3,3.6,0.686747,1
82,5.86585,3.76829,0.528067,1
147,6.29932,4.40136,0.460043,1
140,6.32143,4.37143,0.466667,1
134,5.41791,3.91045,0.46281,1
5,11.8,2.8,0.847458,1
101,5.32673,3.84158,0.466543,1
32,6.84375,3.40625,0.648402,1
89,6.11236,3.96629,0.514706,1
66,5.84848,3.59091,0.556995,1
152,5.26974,4.07237,0.416979,1
18,9.16667,3.33333,0.745455,1
242,6.41736,3.96281,0.538313,1
62,5.95161,3.48387,0.582656,1
108,5.41667,3.74074,0.494017,1
2,23,2,0.956522,1
206,5.91748,4.43204,0.420016,1
133,5.90226,4.05263,0.482803,1
189,5.32804,4.04233,0.428997,1
202,5.04455,3.91584,0.421982,1
190,5.80526,4.4,0.414325,1
233,5.60944,4.45064,0.384851,1
277,5.70758,4.61372,0.366856,1
66,5.93939,3.54545,0.571429,1
11,8.27273,2.90909,0.769231,1
135,5.44444,3.74815,0.495238,1
204,5.21569,4.12255,0.401316,1
232,4.99138,3.92241,0.414508,1
244,4.89754,4.09016,0.369038,1
23,8.04348,3.56522,0.681081,1
169,4.76923,3.69822,0.434243,1
12,8.58333,3,0.76699,1
157,5.12739,3.95541,0.423602,1
12,8.83333,2.83333,0.792453,1
28,7.53571,3.46429,0.672986,1
288,5.1875,4.20139,0.382865,1
103,6.08738,3.95146,0.515152,1
59,5.67797,3.45763,0.567164,1
71,5.91549,3.53521,0.571429,1
44,6.15909,3.59091,0.579336,1
78,5.71795,3.79487,0.511211,1
110,5.82727,3.78182,0.522621,1
48,6.08333,3.29167,0.623288,1
93,5.30108,3.52688,0.523327,1
7,10.4286,2.71429,0.835616,1
31,8.58065,3.45161,0.714286,1
42,6.2381,3.35714,0.622137,1
1279,5.16575,5.26974,0.173452,1
229,4.94323,3.87336,0.418728,1
366,5.15301,4.37705,0.344645,1
80,5.6,3.775,0.504464,1
48,6.35417,3.54167,0.6,1
205,5.58049,4.26341,0.41521,1
55,5.8,3.34545,0.595611,1
159,5.34591,3.96855,0.444706,1
299,5.71572,4.67224,0.357519,1
137,5.62044,3.88321,0.487013,1
228,4.75439,3.95175,0.379151,1
435,4.31724,3.94023,0.318956,1
45,6.31111,3.48889,0.605634,1
152,5.125,3.98684,0.417202,1
95,6.11579,3.77895,0.545611,1
161,5.26087,4.04969,0.420307,1
97,5.25773,3.7732,0.472549,1
13,9.76923,3.38462,0.755906,1
77,5.7013,3.54545,0.553531,1
142,5.21831,3.82394,0.458839,1
89,5.47191,3.5618,0.531828,1
47,5.68085,3.25532,0.602996,1
101,5.44554,3.9604,0.456364,1
58,5.32759,3.31034,0.566343,1
188,5.24468,4.1117,0.406694,1
22,8.18182,3.5,0.694444,1
96,5.14583,3.52083,0.510121,1
25,7.68,3.36,0.692708,1
35,6.37143,3.4,0.623318,1
23,8.95652,3.34783,0.737864,1
45,6.13333,3.37778,0.612319,1
16,7.75,3.0625,0.733871,1
39,6.28205,3.46154,0.608163,1
48,6.02083,3.39583,0.602076,1
11,8.54545,2.81818,0.787234,1
52,6.17308,3.46154,0.601246,1
224,4.88839,3.87054,0.412785,1
182,5.8956,3.67582,0.546132,1
163,5.15337,3.92025,0.433333,1
32,6.625,3.5625,0.613208,1
58,6.01724,3.41379,0.598854,1
68,6.17647,3.66176,0.569048,1
204,5.92647,4.60784,0.391232,1
76,5.80263,3.60526,0.55102,1
72,6.02778,3.56944,0.573733,1
242,4.93388,4.04545,0.382747,1
57,5.89474,3.29825,0.610119,1
26,6.69231,3.38462,0.643678,1
26,7.23077,3.26923,0.68617,1
396,5.02778,4.49242,0.305374,1
58,6.13793,3.43103,0.603933,1
31,6.45161,3.16129,0.665,1
160,5.20625,3.9625,0.430972,1
35,6.05714,3.37143,0.608491,1
122,5.13115,3.62295,0.488818,1
129,5.44186,3.92248,0.462963,1
602,6.57475,5.92027,0.251642,1
324,5.07099,4.37963,0.333536,1
77,5.42857,3.44156,0.550239,1
366,5.0765,4.53279,0.30409,1
222,5.00901,3.95045,0.410971,1
45,6.24444,3.42222,0.6121,1
155,5.2129,3.85806,0.451733,1
5,8.6,2.6,0.813953,1
84,5.91667,3.64286,0.55332,1
107,5.95327,3.92523,0.508634,1
41,7,3.39024,0.658537,1
46,6.23913,3.47826,0.602787,1
27,6.2963,3.14815,0.658824,1
281,6.1637,3.96085,0.51963,1
51,6.23529,3.39216,0.616352,1
160,5.30625,3.9625,0.441696,1
191,6.3822,4.00524,0.529122,1
111,5.56757,3.74775,0.506472,1
115,5.9913,3.77391,0.53701,1
135,4.88889,3.77037,0.433333,1
95,5.35789,3.64211,0.506876,1
454,5.13656,4.78855,0.262436,1
113,5.37168,3.81416,0.476112,1
214,5.82243,4.33178,0.427769,1
46,5.82609,3.52174,0.567164,1
68,6.23529,3.70588,0.566038,1
79,5.72152,3.56962,0.550885,1
50,5.96,3.56,0.57047,1
485,5.26392,4.84124,0.27027,1
86,5.89535,3.69767,0.542406,1
55,5.83636,3.38182,0.5919,1
134,5.20896,3.79851,0.462751,1
63,5.47619,3.55556,0.533333,1
125,5.368,3.8,0.47839,1
206,4.87864,4.00485,0.38408,1
32,7.90625,3.53125,0.679842,1
337,5.03858,4.40356,0.324499,1
376,5.03989,4.46277,0.312929,1
217,5.89401,4.53917,0.399531,1
120,5.45,3.975,0.454128,1
377,4.9496,4.36074,0.321008,1
79,5.58228,3.59494,0.535147,1
45,6.15556,3.46667,0.599278,1
96,5.58333,3.71875,0.51306,1
151,5.68874,4.0596,0.462165,1
53,6.18868,3.41509,0.609756,1
125,5.24,3.8,0.465649,1
222,4.88288,4.06757,0.371771,1
60,5.75,3.31667,0.597101,1
36,6.94444,3.47222,0.644,1
135,5.38519,3.78519,0.482806,1
27,7.40741,3.25926,0.695,1
183,5.27869,4.02186,0.427536,1
66,5.5,3.45455,0.553719,1
52,6.01923,3.32692,0.613419,1
155,5.17419,3.69032,0.48005,1
804,5.12189,4.93284,0.232152,1
123,5.5935,3.80488,0.498547,1
290,5.18276,4.35172,0.353293,1
131,5.19847,3.83206,0.455213,1
285,5.31228,4.44912,0.350727,1
59,5.94915,3.23729,0.623932,1
108,5.15741,3.69444,0.477558,1
424,4.95047,4.4717,0.298714,1
64,5.5,3.53125,0.539773,1
74,5.75676,3.63514,0.542254,1
45,6.8,3.4,0.647059,1
158,5.39241,3.87342,0.467136,1
141,5.33333,3.85106,0.465426,1
46,6.17391,3.41304,0.609155,1
109,5.37615,3.65138,0.506826,1
45,6.55556,3.55556,0.610169,1
77,5.75325,3.67532,0.534989,1
149,5.05369,3.93289,0.419655,1
80,5.4,3.4875,0.539352,1
102,5.5098,3.60784,0.52669,1
242,4.80165,3.89256,0.39759,1
99,6.16162,3.91919,0.52623,1
31,6.96774,3.29032,0.671296,1
293,5.0785,4.30375,0.349462,1
222,5.15766,3.97297,0.423581,1
13,9.92308,3.38462,0.75969,1
93,5.39785,3.70968,0.498008,1
117,5.57265,4.05128,0.452454,1
121,5.5124,4.14876,0.428786,1
376,5.31117,4.70213,0.302954,1
109,5.3945,3.63303,0.511905,1
227,5.14978,3.97797,0.421728,1
1,33,1,1,1
77,5.41558,3.51948,0.534772,1
119,5.21008,3.7479,0.472581,1
81,5.71605,3.46914,0.568035,1
106,5.66038,3.82075,0.501667,1
268,5.04104,4.3694,0.331606,1
271,5.05166,4.13653,0.379109,1
72,5.47222,3.47222,0.548223,1
152,5.77632,4.19737,0.446469,1
79,5.59494,3.65823,0.524887,1
78,5.94872,3.71795,0.543103,1
52,6.44231,3.36538,0.632836,1
79,5.6962,3.53165,0.555556,1
350,5.02,4.34286,0.334092,1
284,4.97535,4.20423,0.35598,1
45,6.55556,3.55556,0.610169,1
95,6.09474,3.73684,0.55095,1
121,4.94215,3.64463,0.464883,1
70,5.78571,3.6,0.550617,1
37,6.35135,3.21622,0.651064,1
16,8.125,3.25,0.723077,1
13,8.69231,2.92308,0.778761,1
34,5.88235,3.26471,0.615,1
269,5.28625,4.34201,0.367792,1
28,8.21429,3.32143,0.717391,1
203,5.89163,4.52217,0.402174,1
105,5.88571,3.9619,0.496764,1
105,6.04762,3.88571,0.522835,1
98,6.26531,3.72449,0.565147,1
107,5.26168,3.5514,0.515098,1
98,5.14286,3.61224,0.492063,1
72,6.29167,3.83333,0.549669,1
188,5.1117,4.13298,0.387097,1
250,5.876,4.584,0.390061,1
408,4.83578,4.23775,0.330461,1
100,6.35,4.05,0.519685,1
347,5,4.317,0.336599,1
56,6.08929,3.51786,0.58651,1
223,5.08072,3.96413,0.416593,1
48,5.875,3.375,0.595745,1
6,11.6667,2.83333,0.842857,1
68,5.76471,3.52941,0.561224,1
21,6.90476,3.09524,0.696552,1
91,5.71429,3.65934,0.534615,1
298,5.01007,4.32215,0.336906,1
88,6.375,3.73864,0.57041,1
137,6.05839,4.12409,0.484337,1
126,5.04762,3.7619,0.45283,1
136,6.08088,4.16176,0.480048,1
47,6.48936,3.29787,0.645902,1
108,4.99074,3.56481,0.486085,1
222,5.00901,3.95045,0.410971,1
106,5.63208,3.72642,0.515913,1
81,5.71605,3.55556,0.552916,1
235,4.85957,3.81277,0.421191,1
161,5.50932,4.03727,0.448703,1
8,9.25,3,0.783784,1
97,5.29897,3.69072,0.492218,1
4,16.75,2.5,0.910448,1
232,5.14224,4.23707,0.370495,1
64,5.85938,3.5625,0.562667,1
218,5.23394,4.05046,0.417178,1
96,5.65625,3.66667,0.528545,1
99,5.52525,3.77778,0.497258,1
283,5.33922,4.55477,0.334216,1
148,5.49324,4.00676,0.452645,1
89,5.76404,3.79775,0.51462,1
26,7.15385,3.53846,0.645161,1
344,5.18605,4.43023,0.338565,1
49,5.95918,3.42857,0.592466,1
317,5.16088,4.47003,0.327628,1
36,6.27778,3.27778,0.637168,1
95,5.45263,3.67368,0.509653,1
376,5.28989,4.60638,0.31825,1
4,11.25,2.5,0.866667,1
39,6.35897,3.51282,0.604839,1
46,6.15217,3.36957,0.614841,1
27,7.18519,3.18519,0.695876,1
460,6.17391,5.34348,0.296479,1
98,5.87755,3.7551,0.53125,1
58,6.25862,3.53448,0.595041,1
166,5.31928,4.11446,0.414496,1
248,4.82661,3.875,0.404344,1
182,5.98901,4.35714,0.43945,1
153,5.32026,3.96078,0.443489,1
214,5.00935,4.04673,0.391791,1
93,4.90323,3.60215,0.469298,1
3,16,2.33333,0.916667,1
54,6.11111,3.75926,0.548485,1
81,6.53086,3.8642,0.561437,1
84,5.32143,3.67857,0.496644,1
120,5.375,3.83333,0.472868,1
238,5.29412,4.30252,0.37619,1
51,6.09804,3.56863,0.578778,1
69,6.33333,3.65217,0.581236,1
144,5.09722,3.86806,0.43733,1
50,6.04,3.58,0.572848,1
237,4.89873,3.92827,0.402239,1
29,6.62069,3.17241,0.671875,1
215,5.14884,3.9907,0.419151,1
121,5.38843,3.76033,0.48773,1
109,6.22936,4.01835,0.515464,1
68,6.25,3.72059,0.564706,1
362,4.88674,4.15193,0.355003,1
38,5.71053,3.39474,0.580645,1
299,5.18729,4.41137,0.34236,1
32,7.0625,3.28125,0.676991,1
144,5.46528,3.90278,0.468869,1
22,7.90909,3.40909,0.695402,1
107,5.84112,3.95327,0.4944,1
67,5.8209,3.53731,0.564103,1
182,5.23626,4.05495,0.416579,1
77,5.85714,3.66234,0.545455,1
53,6.88679,3.66038,0.613699,1
11,8.45455,3,0.763441,1
145,5.22759,3.88966,0.44723,1
35,6.94286,3.22857,0.679012,1
245,5.07347,4.17959,0.37329,1
1,11,1,1,1
226,5.0177,3.9292,0.416226,1
46,5.93478,3.58696,0.564103,1
194,5.19588,4.02062,0.418651,1
213,5.03756,3.94836,0.414725,1
181,5.80663,4.31492,0.429115,1
5,11.4,3,0.824561,1
25,7.08,3.4,0.661017,1
197,5.13198,4.23858,0.368942,1
72,5.98611,3.52778,0.577726,1
284,6.19014,4.11972,0.496018,1
174,4.92529,3.88506,0.414236,1
115,5.05217,3.62609,0.480207,1
10,7.7,2.9,0.753247,1
61,6.34426,3.60656,0.589147,1
123,5.46341,3.82114,0.483631,1
275,6.17818,4.06182,0.504414,1
33,6.87879,3.42424,0.647577,1
185,5.16216,3.84324,0.449215,1
209,5.16268,4.04306,0.410565,1
4,11.25,2.75,0.844444,1
51,5.86275,3.39216,0.591973,1
34,6.20588,3.11765,0.658768,1
57,6.22807,3.59649,0.583099,1
32,7.3125,3.28125,0.688034,1
238,4.94538,3.97899,0.397621,1
34,6.35294,3.14706,0.662037,1
341,5.29912,4.72727,0.296624,1
215,5.13023,4.1907,0.37806,1
352,4.88068,4.28125,0.327707,1
39,5.97436,3.41026,0.596567,1
273,4.94505,4.21978,0.348889,1
100,5.57,3.77,0.502693,1
70,5.47143,3.6,0.524804,1
429,4.98601,4.62471,0.273025,1
36,6.27778,3.13889,0.659292,1
80,6.5875,4,0.544592,1
41,5.80488,3.41463,0.584034,1
375,4.99467,4.33867,0.331554,1
250,4.888,4.076,0.370704,1
100,5.3,3.56,0.516981,1
82,5.59756,3.64634,0.527233,1
153,5.15033,3.91503,0.43401,1
32,6.625,3.5625,0.613208,1
139,5.14388,3.8777,0.440559,1
234,4.94017,3.9188,0.40917,1
66,5.18182,3.48485,0.520468,1
335,5.26866,4.54627,0.326912,1
82,5.39024,3.60976,0.515837,1
237,4.91561,3.8903,0.412017,1
300,6.4,4.05667,0.522396,1
84,5.40476,3.69048,0.502203,1
74,5.95946,3.54054,0.573696,1
331,4.81571,4.16314,0.343162,1
65,5.83077,3.4,0.588391,1
1223,4.97138,5.1202,0.171217,1
22,7.95455,3.63636,0.668571,1
86,5.43023,3.68605,0.505353,1
231,5.21212,4.19913,0.386213,1
62,6.33871,3.53226,0.600509,1
102,5.71569,3.70588,0.526587,1
398,5.14573,4.42714,0.333984,1
329,5.1155,4.52584,0.310755,1
106,5.91509,3.5566,0.567783,1
71,5.83099,3.66197,0.543478,1
516,5.15504,4.74031,0.274436,1
54,6.14815,3.31481,0.623494,1
59,5.91525,3.55932,0.567335,1
104,5.375,3.71154,0.495528,1
6,11.3333,2.66667,0.852941,1
74,5.63514,3.56757,0.544365,1
24,7.08333,3.375,0.664706,1
180,5.10556,3.87778,0.436344,1
3,16,2.33333,0.916667,1
115,5.23478,3.65217,0.493355,1
74,5.74324,3.64865,0.538824,1
105,5.95238,3.84762,0.5216,1
35,6.37143,3.14286,0.663677,1
1,11,1,1,1
55,5.67273,3.56364,0.548077,1
242,5.04959,4.10744,0.384615,1
125,5.544,3.96,0.466089,1
139,5.14388,3.70504,0.474126,1
324,5.29012,4.42593,0.352392,1
3,20,3.66667,0.866667,1
158,4.97468,3.91139,0.414758,1
405,4.9358,4.45679,0.29965,1
185,5.82162,4.31351,0.430826,1
206,6.09709,4.57767,0.413217,1
142,4.97183,3.8662,0.423513,1
53,6.60377,3.54717,0.614286,1
10,7.2,3.8,0.611111,1
48,5.60417,3.3125,0.587361,1
53,6.03774,3.39623,0.603125,1
60,5.48333,3.61667,0.522796,1
300,4.91667,4.15667,0.357966,1
106,5.40566,3.64151,0.511344,1
179,6.07263,4.37989,0.443422,1
46,5.84783,3.32609,0.60223,1
320,5.06562,4.40313,0.328192,1
153,5.1634,3.79085,0.459494,1
47,8.10638,3.46809,0.695538,1
65,5.44615,3.44615,0.550847,1
361,5.11634,4.48476,0.318896,1
