num_rules,average_rule_len,average_rule_usage,std_rule_len,std_rule_usage,prop_term_char,prop_bigrams,prop_repeat_rule_bigrams,prop_repeat_bigrams,spam
95,5.49474,3.81053,29.6914,1.83415,0.301063,0.863158,0.0421053,0.0631579,0
338,5.03846,4.28107,50.8895,2.85046,0.177951,0.884615,0.0147929,0.0236686,0
166,5.31325,3.87349,37.8293,2.15701,0.2635,0.855422,0.0240964,0.0361446,0
262,5.29771,4.33206,48.9563,2.77538,0.202676,0.877863,0.0152672,0.0305344,0
49,5.79592,3.42857,25.4358,1.36277,0.48105,0.877551,0.0204082,0.0204082,0
70,5.6,3.48571,27.5279,1.48076,0.440404,0.914286,0,0,0
44,6.93182,3.5,28.3352,1.79012,0.507812,0.818182,0,0,0
49,5.81633,3.46939,25.5772,1.39389,0.475362,0.877551,0.0204082,0.0204082,0
72,5.55556,3.45833,27.9578,1.50866,0.446,0.902778,0,0,0
104,5.27885,3.71154,30.2377,1.83802,0.33375,0.817308,0,0.0288462,0
50,6.48,3.42,28.5358,1.52434,0.513924,0.82,0,0.02,0
108,5.21296,3.72222,30.9226,1.8848,0.334161,0.851852,0,0.0277778,0
51,6.33333,3.41176,27.9872,1.4643,0.510204,0.843137,0,0.0196078,0
10,9,2.8,19.6876,1.16619,0.699029,0.7,0,0,0
10,9.3,3,20.5866,1.34164,0.715686,0.7,0,0,0
13,8.30769,2.84615,20.9922,1.13315,0.694215,0.769231,0,0,0
13,8.53846,3,21.7914,1.27098,0.708333,0.769231,0,0,0
45,6.68889,3.57778,24.9816,1.65984,0.426267,0.822222,0,0,0
10,8.1,2.8,14.8758,1.16619,0.65625,0.7,0,0,0
45,6.73333,3.57778,25.274,1.72548,0.429885,0.822222,0,0,0
10,8.1,2.8,14.8758,1.16619,0.65625,0.7,0,0,0
32,7.28125,3.3125,26.9145,1.28544,0.565836,0.75,0,0.03125,0
32,7.4375,3.4375,28.3206,1.39054,0.56338,0.8125,0,0.03125,0
44,6.93182,3.5,28.3352,1.79012,0.507812,0.818182,0,0,0
46,6.36957,3.41304,24.0718,1.40768,0.451613,0.73913,0,0,0
70,5.88571,3.58571,27.8735,1.69447,0.402439,0.8,0,0,0
34,6.52941,3.41176,24.6341,1.28607,0.526316,0.823529,0,0,0
34,6.52941,3.41176,24.6341,1.28607,0.526316,0.823529,0,0,0
72,5.80556,3.625,28.0786,1.64517,0.394828,0.833333,0,0,0
11,8.90909,2.81818,20.5977,1.15351,0.735849,0.727273,0,0,0
237,4.87342,4.19831,41.0242,2.77015,0.189408,0.881857,0.00421941,0.0126582,0
8,9.875,2.75,18.6107,1.19896,0.738636,0.625,0,0,0
251,4.84462,4.18725,42.1992,2.83209,0.197813,0.888446,0.00398406,0.0199203,0
43,6.09302,3.37209,23.1786,1.60701,0.467836,0.860465,0,0,0
11,7.72727,2.90909,15.1243,1.20261,0.633663,0.727273,0,0,0
42,7.02381,3.64286,25.8259,1.68779,0.428904,0.809524,0,0,0
43,6.09302,3.37209,23.1786,1.60701,0.467836,0.860465,0,0,0
11,7.72727,2.90909,15.1243,1.20261,0.633663,0.727273,0,0,0
43,6.90698,3.62791,25.6885,1.74574,0.427907,0.837209,0,0,0
5,12.2,2.8,20.4,1.4,0.83871,0.8,0,0,0
27,6.88889,3.14815,20.5414,1.36636,0.522449,0.703704,0,0,0
23,7.82609,3.30435,25.6306,1.4725,0.601896,0.695652,0,0.0434783,0
97,5.84536,3.72165,30.6427,1.8514,0.350289,0.907216,0.0103093,0.0412371,0
5,12.2,2.8,20.4,1.4,0.83871,0.8,0,0,0
27,6.88889,3.14815,20.5414,1.36636,0.522449,0.703704,0,0,0
23,7.82609,3.30435,25.6306,1.4725,0.601896,0.695652,0,0.0434783,0
98,5.85714,3.77551,31.361,1.95109,0.347526,0.897959,0.0102041,0.0408163,0
46,6.36957,3.41304,24.0718,1.40768,0.451613,0.73913,0,0,0
71,5.53521,3.57746,25.9044,1.63726,0.38961,0.774648,0,0,0
152,4.57895,3.67105,25.3783,1.7576,0.20111,0.769737,0.0394737,0.0526316,0
136,5.22794,3.85294,33.1325,1.85714,0.28087,0.830882,0,0.00735294,0
139,5.30935,3.94245,34.7175,2.06119,0.282889,0.827338,0,0.00719424,0
155,4.6129,3.70968,26.4125,1.94594,0.203729,0.780645,0.0387097,0.0516129,0
72,5.5,3.59722,26.0768,1.64705,0.385609,0.791667,0,0,0
23,7.52174,3.47826,25.6869,1.67772,0.60733,0.913043,0,0.0869565,0
152,5.41447,4.02632,37.8234,2.18833,0.282931,0.842105,0,0,0
23,7.52174,3.43478,25.6869,1.65046,0.615789,0.913043,0,0.0869565,0
150,5.39333,4,37.097,1.94251,0.282233,0.846667,0,0,0
64,6.125,3.59375,27.3207,1.6271,0.393043,0.859375,0.015625,0.03125,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0.727273,0,0,0
63,6.2381,3.61905,27.7796,1.69901,0.395833,0.857143,0.015873,0.031746,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0.727273,0,0,0
120,5.48333,3.675,35.5352,1.45581,0.343177,0.908333,0,0.0166667,0
120,5.48333,3.675,35.5352,1.45581,0.343177,0.908333,0,0.0166667,0
33,5.66667,3.09091,11.6532,1.12448,0.384365,0.727273,0,0.030303,0
129,5.34109,3.72093,31.7306,1.89031,0.28988,0.790698,0.0310078,0.0465116,0
27,7,3.22222,19.4955,1.46144,0.486792,0.518519,0,0,0
34,5.61765,3.14706,12.1583,1.1665,0.381877,0.735294,0,0.0294118,0
128,5.40625,3.75,32.3816,1.99609,0.291096,0.796875,0.03125,0.046875,0
150,4.78667,3.74,27.2484,1.86701,0.216961,0.746667,0.04,0.0533333,0
152,4.80263,3.71711,27.8024,1.91743,0.223239,0.763158,0.0460526,0.0592105,0
22,6.27273,3,14.955,1.12815,0.52809,0.636364,0,0,0
11,11.3636,3.09091,27.1168,1.34533,0.733813,0.545455,0,0,0
12,10.5,3.08333,25.815,1.32025,0.721429,0.583333,0,0,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0.727273,0,0,0
96,5.48958,3.73958,29.5399,1.95387,0.333333,0.833333,0.0208333,0.03125,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0.727273,0,0,0
97,5.45361,3.73196,29.4912,1.97935,0.332913,0.845361,0.0206186,0.0309278,0
28,6.60714,3.21429,22.4282,1.34582,0.569444,0.857143,0,0,0
28,6.64286,3.21429,22.6135,1.44808,0.571429,0.857143,0,0,0
185,4.88649,3.86486,36.2144,2.04889,0.248836,0.881081,0,0.0108108,0
181,4.85635,3.87845,35.7216,1.94727,0.240753,0.889503,0,0.00552486,0
60,5.81667,3.51667,25.4365,1.84835,0.396,0.766667,0.0333333,0.05,0
27,7,3.22222,19.4955,1.46144,0.486792,0.518519,0,0,0
60,5.81667,3.51667,25.4365,1.84835,0.396,0.766667,0.0333333,0.05,0
9,8.55556,2.77778,18.191,1.18113,0.7625,0.777778,0,0,0
236,4.7161,3.9322,34.8752,2.05735,0.178921,0.800847,0.0254237,0.0338983,0
9,8.44444,2.88889,18.2276,1.24226,0.75641,0.888889,0,0,0
29,6.2069,3.17241,18.9507,1.19103,0.52,0.724138,0,0,0
29,6.2069,3.17241,18.9507,1.19103,0.52,0.724138,0,0,0
242,4.7314,3.95455,36.17,2.25126,0.181818,0.809917,0.0247934,0.0371901,0
59,5.61017,3.44068,24.6357,1.44704,0.441038,0.864407,0,0,0
158,4.89873,3.81646,30.2848,2.22994,0.216305,0.803797,0.0126582,0.0189873,0
151,4.96026,3.84768,29.4425,2.08828,0.210979,0.81457,0.013245,0.0198675,0
47,5.57447,3.25532,19.8984,1.20227,0.446991,0.744681,0,0,0
156,5.3141,4.02564,37.7451,2.18371,0.266617,0.897436,0,0.00641026,0
158,5.36076,4.10127,38.2993,2.28143,0.259259,0.886076,0.00632911,0.0126582,0
25,6.76,3.24,20.3141,1.34996,0.495614,0.76,0,0,0
25,6.76,3.24,20.3141,1.34996,0.495614,0.76,0,0,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0.727273,0,0,0
11,7.36364,2.81818,13.9888,1.15351,0.635417,0.727273,0,0,0
13,9.84615,2.84615,23.8323,1.13315,0.717241,0.615385,0,0,0
127,5.52756,3.86614,34.6319,1.8776,0.296752,0.795276,0.0314961,0.0472441,0
21,8.04762,3.14286,24.8222,1.26437,0.656085,0.619048,0,0.047619,0
138,5.30435,3.73913,33.9547,1.71229,0.308094,0.862319,0.0289855,0.0507246,0
39,6.10256,3.23077,21.6378,1.30013,0.503333,0.820513,0,0.025641,0
13,9.84615,2.92308,23.8323,1.17418,0.705479,0.615385,0,0,0
130,5.43077,3.82308,34.2345,1.94725,0.296588,0.815385,0.0307692,0.0461538,0
21,8.04762,3.14286,24.8222,1.26437,0.656085,0.619048,0,0.047619,0
140,5.24286,3.71429,33.6301,1.76993,0.307025,0.871429,0.0285714,0.05,0
39,6.12821,3.23077,21.7953,1.35801,0.504983,0.820513,0,0.025641,0
47,6.40426,3.48936,27.0984,1.66787,0.480418,0.829787,0,0,0
16,7.75,3.1875,18.5321,1.37925,0.589404,0.6875,0,0,0
47,6.59574,3.53191,26.9267,1.70545,0.445221,0.765957,0,0.0212766,0
96,5.52083,3.76042,32.9861,1.68167,0.362022,0.895833,0.0208333,0.0416667,0
96,5.59375,3.8125,33.9017,1.78134,0.360811,0.916667,0.0208333,0.0416667,0
47,6.59574,3.53191,26.9267,1.70545,0.445221,0.765957,0,0.0212766,0
101,5.30693,3.71287,28.9847,1.52105,0.306433,0.772277,0.039604,0.049505,0
99,5.29293,3.70707,28.3742,1.48903,0.301531,0.787879,0.040404,0.040404,0
44,6.36364,3.5,22.2895,1.55943,0.41769,0.795455,0,0.0227273,0
20,7.5,3.15,19.3585,1.31434,0.554404,0.75,0,0,0
11,7.36364,2.81818,14.2591,1.15351,0.635417,0.727273,0,0,0
45,6.26667,3.48889,22.1995,1.621,0.416667,0.822222,0,0.0222222,0
20,7.55,3.15,19.5742,1.35185,0.556701,0.75,0,0,0
60,5.55,3.38333,24.8203,1.41529,0.452381,0.883333,0,0,0
11,7.36364,2.81818,14.2591,1.15351,0.635417,0.727273,0,0,0
88,5.52273,3.61364,28.3993,1.81178,0.336399,0.772727,0.0454545,0.0568182,0
88,5.51136,3.61364,28.2935,1.75442,0.335526,0.772727,0.0454545,0.0568182,0
32,6.8125,3.25,25.008,1.29904,0.563707,0.75,0,0.03125,0
47,6.40426,3.48936,27.0984,1.66787,0.480418,0.829787,0,0,0
40,7.075,3.575,26.5447,1.77324,0.447761,0.775,0,0,0
34,6.52941,3.20588,24.289,1.27831,0.563218,0.794118,0,0.0294118,0
43,5.76744,3.32558,19.7459,1.46622,0.365432,0.744186,0.0930233,0.0930233,0
44,5.72727,3.29545,20.125,1.45508,0.371921,0.772727,0.0909091,0.0909091,0
8,11.125,3,23.0187,1.32288,0.760417,0.625,0,0,0
8,11.125,3,23.0187,1.32288,0.760417,0.625,0,0,0
160,5.23125,3.9,37.8226,2.19716,0.293701,0.9,0.0125,0.03125,0
163,5.19632,3.88957,38.1001,2.14935,0.298887,0.90184,0.0122699,0.0429448,0
70,5.57143,3.5,28.7052,1.51893,0.446985,0.871429,0.0142857,0.0285714,0
20,6.25,3.05,12.6447,1.20312,0.451613,0.55,0,0,0
42,7.07143,3.64286,25.9903,1.74331,0.433566,0.809524,0,0,0
20,6.25,3.05,12.6447,1.20312,0.451613,0.55,0,0,0
43,6.95349,3.62791,25.8511,1.79823,0.432558,0.837209,0,0,0
29,7.13793,3.2069,24.9534,1.30989,0.603376,0.827586,0,0,0
28,7.17857,3.17857,24.3164,1.28323,0.595745,0.857143,0,0,0
58,5.2931,3.62069,21.8427,1.75015,0.320248,0.827586,0,0,0
56,5.375,3.60714,21.689,1.71837,0.322917,0.803571,0,0,0
9,7.77778,2.77778,14.6271,1.18113,0.710526,0.666667,0,0,0
40,7.075,3.575,26.5447,1.77324,0.447761,0.775,0,0,0
10,9.2,2.8,17.7921,1.16619,0.685185,0.5,0,0,0
9,7.77778,2.77778,14.6271,1.18113,0.710526,0.666667,0,0,0
12,8.08333,2.83333,17.5141,1.14261,0.688073,0.5,0,0,0
67,5.64179,3.46269,28.6032,1.47444,0.463043,0.865672,0,0.0149254,0
164,5.33537,4.0061,39.3017,2.15694,0.239348,0.859756,0.0609756,0.0670732,0
31,6.67742,3.22581,23.2884,1.22368,0.543307,0.83871,0,0,0
25,7.4,3.24,24.4524,1.37928,0.575893,0.8,0,0,0
27,6.03704,3.03704,16.3378,1.15411,0.482143,0.62963,0,0,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
27,6.03704,3.03704,16.3378,1.15411,0.482143,0.62963,0,0,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
140,5.23571,3.74286,33.0922,1.93602,0.308576,0.821429,0,0.0214286,0
137,5.27737,3.75182,32.6031,1.84146,0.308103,0.817518,0,0.0291971,0
88,5.46591,3.70455,23.2496,1.55329,0.232092,0.784091,0.0454545,0.0568182,0
87,5.52874,3.72414,23.4912,1.59878,0.232824,0.781609,0.045977,0.0574713,0
11,8.36364,2.90909,19.4949,1.20261,0.739583,0.727273,0,0.0909091,0
11,8.36364,2.90909,19.4949,1.20261,0.739583,0.727273,0,0.0909091,0
52,6.01923,3.40385,24.8221,1.50971,0.458537,0.788462,0,0,0
126,5.19841,3.65873,32.1151,1.69576,0.29304,0.873016,0.0396825,0.047619,0
51,6.09804,3.39216,25.0554,1.35152,0.464373,0.764706,0,0,0
127,5.13386,3.66142,31.7258,1.6252,0.288603,0.88189,0.0393701,0.0472441,0
189,5.07407,4.1746,40.5487,2.52001,0.243225,0.931217,0,0.010582,0
188,5.1383,4.19149,41.2375,2.32826,0.248304,0.925532,0,0.0159574,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
207,5.07729,3.85507,38.1944,2.07894,0.226378,0.806763,0,0.00483092,0
27,8.2963,3.25926,28.4238,1.24997,0.626923,0.740741,0,0.037037,0
204,5.08824,3.83824,38.0533,1.95997,0.227003,0.79902,0,0.00490196,0
27,8.2963,3.25926,28.4238,1.24997,0.626923,0.740741,0,0.037037,0
91,5.25275,3.48352,25.3237,1.56094,0.341463,0.78022,0,0.010989,0
40,6.75,3.575,25.3976,1.77324,0.455041,0.7,0,0,0
40,6.775,3.575,25.5534,1.8559,0.456522,0.7,0,0,0
90,5.33333,3.53333,25.9859,1.68127,0.340541,0.788889,0,0.0111111,0
7,10.7143,2.71429,21.3456,1.22057,0.828947,0.857143,0,0,0
3,18.6667,2.33333,22.8668,1.37437,0.912281,0.333333,0,0,0
45,6.46667,3.53333,23.5896,1.43139,0.430657,0.777778,0.0222222,0.0444444,0
45,6.48889,3.55556,23.739,1.49154,0.429612,0.8,0.0222222,0.0444444,0
82,5.70732,3.67073,27.5342,1.75343,0.352192,0.817073,0.0121951,0.0243902,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
81,5.75309,3.67901,27.5889,1.72367,0.352691,0.802469,0.0123457,0.0246914,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
26,6.5,3.11538,21.5107,1.18733,0.603175,0.884615,0,0,0
122,5.13934,3.81967,31.272,1.83328,0.288481,0.827869,0,0,0
10,9.6,2.8,22.8,1.16619,0.8125,0.9,0,0,0
16,8.25,3.0625,22.9361,1.24844,0.692308,0.8125,0,0,0
16,8.25,3.0625,22.9361,1.24844,0.692308,0.8125,0,0,0
10,9.6,2.8,22.8,1.16619,0.8125,0.9,0,0,0
123,5.25203,3.88618,32.5798,1.86409,0.293643,0.804878,0,0,0
43,6.60465,3.53488,23.0411,1.53788,0.434243,0.813953,0,0.0465116,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
44,6.5,3.52273,22.9391,1.60239,0.433168,0.840909,0,0.0454545,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
280,4.8,4.08214,42.0461,2.31849,0.188998,0.821429,0.0214286,0.0321429,0
288,4.8125,4.11806,43.2253,2.50693,0.190031,0.833333,0.0173611,0.0277778,0
14,9.71429,3.21429,23.8879,1.3721,0.660377,0.785714,0,0,0
14,9.64286,3.21429,23.6329,1.4232,0.658228,0.785714,0,0,0
215,5.09767,4.07907,24.1516,2.32545,0.165839,0.809302,0.0139535,0.0186047,0
225,4.89333,4,25.2665,2.10713,0.166211,0.817778,0.00888889,0.0133333,0
58,6.72414,3.67241,32.6627,1.65454,0.474747,0.896552,0,0,0
58,6.72414,3.67241,32.6627,1.65454,0.474747,0.896552,0,0,0
17,7.41176,3,18.7493,1.16316,0.61745,0.764706,0,0,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
50,5.98,3.5,24.479,1.56525,0.373391,0.78,0.08,0.1,0
17,7.41176,3,18.7493,1.16316,0.61745,0.764706,0,0,0
10,8.1,2.8,15.2016,1.16619,0.663158,0.7,0,0,0
132,5.11364,3.89394,31.1175,1.7288,0.276938,0.810606,0,0.0151515,0
8,10.75,2.75,21.678,1.19896,0.791209,0.75,0,0,0
8,10.75,2.75,21.678,1.19896,0.791209,0.75,0,0,0
49,5.5102,3.28571,21.882,1.30149,0.459302,0.755102,0,0,0
55,6.05455,3.49091,27.7649,1.29857,0.461176,0.854545,0,0,0
37,6.18919,3.21622,23.1515,1.28684,0.548507,0.810811,0,0,0
56,5.98214,3.44643,27.3864,1.32179,0.461538,0.839286,0,0,0
9,8.77778,2.77778,15.5904,1.18113,0.677419,0.666667,0,0,0
9,8.77778,2.77778,15.5904,1.18113,0.677419,0.666667,0,0,0
24,6.41667,3.25,18.1313,1.23322,0.515464,0.708333,0,0,0
7,10.4286,3,20.6457,1.36277,0.786667,0.857143,0,0,0
25,6.2,3.2,17.5909,1.21655,0.512821,0.72,0,0,0
7,10.4286,3,20.6457,1.36277,0.786667,0.857143,0,0,0
123,4.96748,3.76423,28.5552,1.78786,0.284067,0.853659,0,0.0243902,0
123,4.89431,3.73171,27.9177,1.5438,0.281184,0.829268,0,0.0162602,0
179,5.2905,4.02793,40.0919,2.07116,0.271995,0.865922,0.00558659,0.0167598,0
130,4.91538,3.68462,30.6597,1.65034,0.304942,0.861538,0.00769231,0.0230769,0
176,5.32386,4.05682,40.2053,1.98493,0.269959,0.875,0.00568182,0.0170455,0
17,9.23529,3.23529,21.9103,1.64601,0.569378,0.529412,0,0,0
107,5.2243,3.63551,30.7797,1.68497,0.334541,0.878505,0,0.0186916,0
48,6.20833,3.41667,25.8634,1.44097,0.481481,0.875,0,0,0
140,5.00714,3.83571,32.7478,1.83463,0.284378,0.878571,0,0.00714286,0
30,6.86667,3.16667,23.9969,1.1571,0.57085,0.733333,0,0.0333333,0
2,25,2,23,1.41421,0.96,0.5,0,0,0
10,8.1,2.8,15.1489,1.16619,0.65625,0.6,0,0,0
56,6.07143,3.51786,22.8253,1.63654,0.387914,0.767857,0,0.0357143,0
106,5.35849,3.68868,30.0378,1.78761,0.334515,0.773585,0,0.0188679,0
17,9.23529,3.23529,21.9103,1.64601,0.569378,0.529412,0,0,0
105,5.2,3.64762,29.1314,1.73195,0.31345,0.809524,0,0.0190476,0
217,5.1106,4.13825,41.9811,2.32483,0.235553,0.857143,0,0.00460829,0
10,8.1,2.8,15.1489,1.16619,0.65625,0.6,0,0,0
41,6.95122,3.60976,24.1862,1.55199,0.437346,0.829268,0,0.0487805,0
91,5.73626,3.81319,30.6418,1.84219,0.323995,0.802198,0.010989,0.043956,0
24,7.125,3,22.3016,1.11803,0.615,0.708333,0,0,0
49,5.81633,3.40816,24.1531,1.34647,0.458791,0.857143,0,0,0
2,24,2,17,1.41421,0.867925,0,0,0,0
72,5.86111,3.54167,25.6528,1.64095,0.3824,0.736111,0,0,0
11,7.90909,2.81818,15.687,1.15351,0.663366,0.636364,0,0,0
42,6.57143,3.40476,24.8099,1.63386,0.478142,0.690476,0,0,0
44,5.61364,3.34091,21.1362,1.38076,0.376963,0.818182,0.113636,0.113636,0
32,5.84375,3.3125,18.407,1.28544,0.357595,0.8125,0.15625,0.15625,0
149,4.81208,3.7651,22.745,1.78694,0.178258,0.724832,0.0402685,0.0536913,0
120,4.91667,3.71667,23.827,1.77568,0.243993,0.766667,0.0333333,0.0416667,0
67,5.71642,3.58209,26.4094,1.50273,0.398482,0.835821,0.0149254,0.0149254,0
91,5.13187,3.63736,26.3732,1.74165,0.325215,0.824176,0,0,0
10,8.2,2.8,15.4454,1.16619,0.659794,0.6,0,0,0
107,5.17757,3.53271,28.845,1.68455,0.316555,0.775701,0.00934579,0.0280374,0
39,6.05128,3.17949,23.0395,1.18477,0.543165,0.794872,0,0,0
17,9.23529,3.23529,21.9103,1.64601,0.569378,0.529412,0,0,0
52,5.78846,3.32692,19.067,1.3115,0.334572,0.730769,0,0.0192308,0
396,4.68939,4.21717,44.6122,2.67863,0.132923,0.795455,0.0252525,0.030303,0
180,4.67778,3.77222,25.605,1.86438,0.165142,0.766667,0.0222222,0.0277778,0
183,5.13661,3.88525,34.8663,2.08506,0.240093,0.808743,0.00546448,0.0163934,0
13,7.92308,3.07692,19.3727,1.23796,0.678571,0.692308,0,0,0
19,7.21053,2.94737,21.6396,1.12267,0.704225,0.894737,0,0,0
10,8.1,2.8,15.1489,1.16619,0.65625,0.6,0,0,0
38,7.44737,3.73684,24.967,1.64931,0.437653,0.763158,0,0.0526316,0
245,5.07347,4.13878,39.5486,2.33892,0.175361,0.82449,0.0285714,0.0326531,0
40,5.9,3.45,22.1312,1.53216,0.425926,0.8,0.025,0.05,0
32,6.375,3.375,23.2873,1.31696,0.551724,0.84375,0,0,0
10,8.1,2.8,15.1489,1.16619,0.65625,0.6,0,0,0
39,7.30769,3.66667,24.8205,1.64603,0.442543,0.794872,0,0.0512821,0
20,6.65,3.15,17.33,1.27574,0.532544,0.65,0,0,0
23,7.52174,3.04348,22.5617,1.17873,0.626866,0.73913,0,0,0
267,4.84644,4.14981,42.7575,2.32476,0.190496,0.891386,0.00374532,0.0149813,0
30,6.93333,3.43333,21.5545,1.60589,0.490909,0.666667,0,0,0
54,5.42593,3.40741,23.1785,1.48472,0.428947,0.888889,0,0,0
191,4.97906,3.93194,34.2961,1.99884,0.22536,0.811518,0.0052356,0.0104712,0
169,5.16568,3.87574,38.8775,1.98126,0.292075,0.905325,0,0.0118343,0
2,25.5,2,19.5,1.41421,0.890909,0,0,0,0
357,5.10644,4.31653,51.7921,2.78965,0.161649,0.843137,0.0252101,0.0392157,0
18,6.22222,2.94444,10.9927,1.12902,0.430168,0.444444,0,0,0
11,7.36364,2.81818,14.2973,1.15351,0.635417,0.727273,0,0,0
269,5.10409,4.19331,44.1764,2.67784,0.198763,0.851301,0.0148699,0.0334572,0
244,5.45902,4.29508,46.4371,2.52427,0.215774,0.827869,0.00409836,0.0245902,0
17,8.52941,3,25.8687,1.16316,0.74,0.882353,0,0,0
32,6.40625,3.34375,22.4748,1.36036,0.5,0.9375,0,0,0
9,10.5556,2.77778,23.8473,1.18113,0.79798,0.777778,0,0,0
72,5.75,3.63889,28.6544,1.56618,0.332344,0.875,0.0555556,0.0555556,0
82,5.71951,3.95122,32.368,2.10054,0.334808,0.914634,0.0121951,0.0487805,0
12,10,3.08333,25.9358,1.32025,0.76,0.833333,0,0,0
409,5.1467,4.58924,58.5189,3.36165,0.160332,0.889976,0.0146699,0.0195599,0
11,7.81818,2.81818,15.4026,1.15351,0.653465,0.636364,0,0,0
141,4.85106,3.64539,24.4265,1.92274,0.217483,0.716312,0.035461,0.0638298,0
8,9.125,2.875,17.7302,1.26861,0.725,0.625,0,0,0
184,5.47283,3.96739,40.1383,2.13129,0.282649,0.831522,0,0.00543478,0
15,7.8,2.86667,16.1708,1.11754,0.552795,0.4,0,0,0
65,5.86154,3.61538,23.6558,1.6473,0.372792,0.846154,0,0.0307692,0
64,6.125,3.67188,24.407,1.67756,0.34858,0.796875,0,0.03125,0
10,8.1,2.8,15.1489,1.16619,0.65625,0.6,0,0,0
19,7.47368,3.21053,22.2979,1.25986,0.617284,0.894737,0,0,0
243,4.9465,4.12346,40.4495,2.29626,0.185046,0.814815,0.0288066,0.0411523,0
5,12.4,3,20.3037,1.61245,0.8,0.6,0,0,0
88,5.67045,3.72727,31.0493,1.85084,0.336801,0.840909,0.0454545,0.0681818,0
37,6.16216,3.21622,19.7765,1.30767,0.478689,0.72973,0,0,0
9,10.2222,3,21.5085,1.29099,0.74,0.555556,0,0,0
236,5.14407,4.10169,42.9256,2.3212,0.24004,0.84322,0.00847458,0.0127119,0
10,8.1,2.8,15.1489,1.16619,0.65625,0.6,0,0,0
39,6.64103,3.46154,24.4535,1.66943,0.482249,0.820513,0,0.025641,0
41,6.90244,3.5122,22.8802,1.54007,0.440098,0.756098,0,0.0243902,0
147,5.4898,3.91837,37.1561,1.97264,0.292343,0.843537,0,0.0136054,0
221,5.1629,4.11765,40.9383,2.29098,0.222441,0.823529,0,0.0180995,0
257,4.96887,4.08171,38.6349,2.25106,0.187259,0.821012,0.0233463,0.0428016,0
238,4.96639,3.79832,39.1329,1.97922,0.228825,0.827731,0.00840336,0.0252101,0
17,9.23529,3.23529,21.9103,1.64601,0.569378,0.529412,0,0,0
123,5.35772,3.78049,34.2896,1.96736,0.315109,0.845528,0.0406504,0.0569106,0
113,5.15929,3.69912,29.4908,1.60962,0.327444,0.849558,0,0,0
106,5.11321,3.65094,28.7006,1.59624,0.330798,0.849057,0,0,0
22,6.27273,3,14.955,1.12815,0.52809,0.636364,0,0,0
10,8.1,2.8,15.1489,1.16619,0.65625,0.6,0,0,0
50,5.66,3.38,24.0579,1.35484,0.463277,0.86,0.02,0.06,0
82,5.69512,3.64634,30.8279,1.54897,0.385208,0.865854,0,0.0121951,0
70,5.84286,3.47143,28.8185,1.28421,0.406897,0.842857,0,0.0142857,0
193,4.45078,3.73575,15.851,1.82459,0.117085,0.746114,0.0362694,0.0466321,0
152,5.36842,3.98026,38.2283,1.86897,0.278588,0.855263,0,0.00657895,0
28,6.75,3.21429,18.7971,1.44808,0.477444,0.535714,0,0,0
41,6.26829,3.2439,22.922,1.21536,0.482456,0.731707,0,0.0243902,0
295,4.79322,4.02373,40.9208,2.2683,0.203986,0.823729,0,0.00338983,0
285,5.02807,4.13333,45.2858,2.37969,0.215054,0.852632,0.00350877,0.00701754,0
318,4.84591,4.09434,43.8384,2.41013,0.200938,0.827044,0.00628931,0.0125786,0
75,5.49333,3.6,26.3582,1.6452,0.314493,0.8,0.0533333,0.0666667,0
347,4.82997,4.12968,44.3842,2.58245,0.180263,0.818444,0.00576369,0.0115274,0
87,5.31034,3.65517,29.1955,1.4958,0.378689,0.908046,0,0.0229885,0
10,8.2,2.8,15.4454,1.16619,0.659794,0.6,0,0,0
337,4.82789,4.0178,43.5706,2.25318,0.173148,0.816024,0.00593472,0.0207715,0
19,8.21053,3.05263,24.2782,1.16861,0.684211,0.789474,0,0,0
393,4.76845,4.15522,46.0911,2.54153,0.14114,0.783715,0.00508906,0.0127226,0
387,4.71059,4.09561,45.381,2.65913,0.154588,0.803618,0.0129199,0.0232558,0
196,4.96429,3.89796,36.4002,1.97427,0.24266,0.826531,0.0153061,0.0153061,0
38,5.89474,3.31579,21.4044,1.31999,0.437299,0.789474,0,0.0263158,0
52,5.90385,3.42308,23.5366,1.52348,0.440389,0.807692,0,0.0576923,0
168,4.79167,3.74405,30.834,1.83549,0.251095,0.791667,0.00595238,0.0178571,0
39,6.33333,3.25641,18.6098,1.22407,0.398496,0.74359,0.025641,0.025641,0
48,5.10417,3.16667,11.5041,1.24722,0.309211,0.708333,0,0,0
